uid,replan_idx,agent,pos_x,pos_y,sg_x,sg_y,phase
n2_chain_f4e42d69,2,1,10.013712,2.486444,3.096513,1.659781,0
n2_chain_f4e42d69,3,0,6.115321,5.112943,1.307463,3.481561,0
n2_chain_f4e42d69,3,1,9.233608,1.666365,3.096513,1.659781,0
n2_chain_f4e42d69,4,0,4.964547,4.772769,1.307463,3.481561,0
n2_chain_f4e42d69,4,1,8.042388,1.521594,3.096513,1.659781,0
n2_chain_f4e42d69,5,0,3.818961,4.415721,1.307463,3.481561,0
n2_chain_f4e42d69,5,1,6.861744,1.327398,3.096513,1.659781,0
n2_chain_f4e42d69,6,0,2.689548,4.010448,1.307463,3.481561,0
n2_chain_f4e42d69,6,1,5.666266,1.321687,3.096513,1.659781,0
n2_chain_f4e42d69,7,0,1.568680,3.581906,1.307463,3.481561,0
n2_chain_f4e42d69,7,1,4.466346,1.334546,3.096513,1.659781,0
n2_chain_f4e42d69,8,0,1.307463,3.481561,10.350433,5.139471,1
n2_chain_f4e42d69,8,1,3.498715,1.457954,3.096513,1.659781,0
n2_chain_f4e42d69,9,0,2.313917,3.873275,10.350433,5.139471,2
n2_chain_f4e42d69,9,1,3.096513,1.659781,9.681729,2.573466,1
n2_chain_f4e42d69,10,0,3.441094,4.279161,10.350433,5.139471,2
n2_chain_f4e42d69,10,1,3.409169,1.482788,9.681729,2.573466,2
n2_chain_f4e42d69,11,0,4.627250,4.460111,10.350433,5.139471,2
n2_chain_f4e42d69,11,1,4.576616,1.329388,9.681729,2.573466,2
n2_chain_f4e42d69,12,0,5.817984,4.608896,10.350433,5.139471,2
n2_chain_f4e42d69,12,1,5.776404,1.350398,9.681729,2.573466,2
n2_chain_f4e42d69,13,0,7.009660,4.749990,10.350433,5.139471,2
n2_chain_f4e42d69,13,1,6.974175,1.421223,9.681729,2.573466,2
n2_chain_f4e42d69,14,0,8.201552,4.889253,10.350433,5.139471,2
n2_chain_f4e42d69,14,1,8.168683,1.535709,9.681729,2.573466,2
n2_chain_f4e42d69,15,0,9.393494,5.028081,10.350433,5.139471,2
n2_chain_f4e42d69,15,1,9.332621,1.733586,9.681729,2.573466,2
n2_fork_5177e6e0,0,0,2.606457,4.398262,6.387499,3.244561,0
n2_fork_5177e6e0,0,1,6.483674,2.305595,6.037300,3.668660,0
n2_fork_5177e6e0,1,0,3.620158,3.767839,6.387499,3.244561,0
n2_fork_5177e6e0,1,1,6.087321,3.435746,6.037300,3.668660,0
n2_fork_5177e6e0,2,0,4.690967,3.240099,6.387499,3.244561,0
n2_fork_5177e6e0,2,1,6.037300,3.668660,1.113028,0.519320,1
n2_fork_5177e6e0,3,0,5.168460,3.230217,6.387499,3.244561,0
n2_fork_5177e6e0,3,1,6.008271,2.815956,1.113028,0.519320,2
n2_fork_5177e6e0,4,0,6.288437,3.249657,6.387499,3.244561,0
n2_fork_5177e6e0,4,1,5.404148,1.977331,1.113028,0.519320,2
n2_fork_5177e6e0,5,0,6.456074,3.343036,6.616351,3.573199,2
n2_fork_5177e6e0,5,1,4.544791,1.141349,1.113028,0.519320,2
n2_fork_5177e6e0,6,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_5177e6e0,6,1,3.817116,0.532189,1.113028,0.519320,2
n2_fork_5177e6e0,7,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_5177e6e0,7,1,2.617123,0.530766,1.113028,0.519320,2
n2_fork_5177e6e0,8,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_5177e6e0,8,1,1.424111,0.514879,1.113028,0.519320,2
n2_fork_c9f3e05e,0,0,5.273868,4.365445,6.188280,6.847063,0
n2_fork_c9f3e05e,0,1,5.940060,7.235618,5.742870,6.524402,0
n2_fork_c9f3e05e,1,0,5.930862,5.119573,6.188280,6.847063,0
n2_fork_c9f3e05e,1,1,5.742870,6.524402,1.596599,3.897395,1
n2_fork_c9f3e05e,2,0,6.575766,6.080471,6.188280,6.847063,0
n2_fork_c9f3e05e,2,1,5.692795,6.415349,1.596599,3.897395,2
n2_fork_c9f3e05e,3,0,6.188280,6.847063,5.431037,6.798470,1
n2_fork_c9f3e05e,3,1,5.146837,5.348708,1.596599,3.897395,2
n2_fork_c9f3e05e,4,0,6.188280,6.847063,5.431037,6.798470,1
n2_fork_c9f3e05e,4,1,4.381843,4.538164,1.596599,3.897395,2
n2_fork_c9f3e05e,5,0,5.534009,7.146450,5.431037,6.798470,2
n2_fork_c9f3e05e,5,1,3.214697,4.259433,1.596599,3.897395,2
n2_fork_c9f3e05e,6,0,5.431037,6.798470,5.431037,6.798470,3
n2_fork_c9f3e05e,6,1,2.043761,3.996937,1.596599,3.897395,2
n2_none_0eca829a,0,0,4.215137,9.440543,8.469345,1.062290,0
n2_none_0eca829a,0,1,7.813466,6.408728,8.496718,1.611609,0
n2_none_0eca829a,1,0,4.523574,8.280859,8.469345,1.062290,0
n2_none_0eca829a,1,1,8.593608,5.963929,8.496718,1.611609,0
n2_none_0eca829a,2,0,4.836325,7.122335,8.469345,1.062290,0
n2_none_0eca829a,2,1,9.249750,5.499070,8.496718,1.611609,0
n2_none_0eca829a,3,0,5.160698,5.967013,8.469345,1.062290,0
n2_none_0eca829a,3,1,9.284565,4.305237,8.496718,1.611609,0
n2_none_0eca829a,4,0,5.491967,4.813644,8.469345,1.062290,0
n2_none_0eca829a,4,1,9.230767,3.108233,8.496718,1.611609,0
n2_none_0eca829a,5,0,5.841044,3.665797,8.469345,1.062290,0
n2_none_0eca829a,5,1,8.870995,1.982601,8.496718,1.611609,0
n2_none_0eca829a,6,0,6.244535,2.663133,8.469345,1.062290,0
n2_none_0eca829a,6,1,8.496718,1.611609,5.182106,2.036607,1
n2_none_0eca829a,7,0,6.951988,1.759165,8.469345,1.062290,0
n2_none_0eca829a,7,1,8.379053,1.731477,5.182106,2.036607,2
n2_none_0eca829a,8,0,7.973830,1.232214,8.469345,1.062290,0
n2_none_0eca829a,8,1,7.631948,2.320483,5.182106,2.036607,2
n2_none_0eca829a,9,0,8.469345,1.062290,4.170408,7.624103,1
n2_none_0eca829a,9,1,6.435796,2.375700,5.182106,2.036607,2
n2_none_0eca829a,10,0,8.469345,1.062290,4.170408,7.624103,1
n2_none_0eca829a,10,1,5.278259,2.065926,5.182106,2.036607,2
n2_none_0eca829a,11,0,7.594244,1.693278,4.170408,7.624103,2
n2_none_0eca829a,11,1,5.182106,2.036607,5.182106,2.036607,3
n2_none_0eca829a,12,0,6.601581,2.360201,4.170408,7.624103,2
n2_none_0eca829a,12,1,5.182106,2.036607,5.182106,2.036607,3
n2_none_0eca829a,13,0,5.903418,3.297647,4.170408,7.624103,2
n2_none_0eca829a,13,1,5.182106,2.036607,5.182106,2.036607,3
n2_none_0eca829a,14,0,5.436008,4.402785,4.170408,7.624103,2
n2_none_0eca829a,14,1,5.182106,2.036607,5.182106,2.036607,3
n2_none_0eca829a,15,0,4.993022,5.518022,4.170408,7.624103,2
n2_none_0eca829a,15,1,5.182106,2.036607,5.182106,2.036607,3
n2_none_0eca829a,16,0,4.555877,6.635565,4.170408,7.624103,2
n2_none_0eca829a,16,1,5.182106,2.036607,5.182106,2.036607,3
n2_none_4465af1c,0,0,9.189092,1.095031,9.315886,10.964158,0
n2_none_4465af1c,0,1,4.562149,1.433842,9.844065,11.117546,0
n2_none_4465af1c,1,0,8.907652,2.261561,9.315886,10.964158,0
n2_none_4465af1c,1,1,4.843923,2.600292,9.844065,11.117546,0
n2_none_4465af1c,2,0,8.626212,3.428091,9.315886,10.964158,0
n2_none_4465af1c,2,1,5.135143,3.764369,9.844065,11.117546,0
n2_none_4465af1c,3,0,9.721464,3.893201,9.315886,10.964158,0
n2_none_4465af1c,3,1,5.499032,4.907453,9.844065,11.117546,0
n2_none_4465af1c,4,0,8.762975,4.594124,9.315886,10.964158,0
n2_none_4465af1c,4,1,5.967162,6.012006,9.844065,11.117546,0
n2_none_4465af1c,5,0,8.215634,5.653758,9.315886,10.964158,0
n2_none_4465af1c,5,1,6.487971,7.093070,9.844065,11.117546,0
n2_none_4465af1c,6,0,7.868017,6.791577,9.315886,10.964158,0
n2_none_4465af1c,6,1,7.021598,8.167890,9.844065,11.117546,0
n2_none_4465af1c,7,0,7.878866,7.991520,9.315886,10.964158,0
n2_none_4465af1c,7,1,7.594735,9.221215,9.844065,11.117546,0
n2_none_4465af1c,8,0,7.937738,9.187801,9.315886,10.964158,0
n2_none_4465af1c,8,1,8.372860,10.115435,9.844065,11.117546,0
n2_none_4465af1c,9,0,8.316189,10.125866,9.315886,10.964158,0
n2_none_4465af1c,9,1,9.360534,10.796679,9.844065,11.117546,0
n2_none_4465af1c,10,0,8.865882,10.816868,9.315886,10.964158,0
n2_none_4465af1c,10,1,9.844065,11.117546,9.945061,1.894305,1
n2_none_4465af1c,11,0,8.993796,10.652154,9.315886,10.964158,0
n2_none_4465af1c,11,1,9.844065,11.117546,9.945061,1.894305,1
n2_none_4465af1c,12,0,9.315886,10.964158,2.628803,2.852537,1
n2_none_4465af1c,12,1,10.645609,10.395074,9.945061,1.894305,2
n2_none_4465af1c,13,0,8.836589,10.603227,2.628803,2.852537,2
n2_none_4465af1c,13,1,11.324087,9.441989,9.945061,1.894305,2
n2_none_4465af1c,14,0,7.939261,9.808707,2.628803,2.852537,2
n2_none_4465af1c,14,1,11.302179,8.242211,9.945061,1.894305,2
n2_none_4465af1c,15,0,7.165778,8.891714,2.628803,2.852537,2
n2_none_4465af1c,15,1,11.243421,7.044028,9.945061,1.894305,2
n2_none_4465af1c,16,0,6.434286,7.940467,2.628803,2.852537,2
n2_none_4465af1c,16,1,11.062009,5.862123,9.945061,1.894305,2
n2_none_4465af1c,17,0,5.713138,6.981330,2.628803,2.852537,2
n2_none_4465af1c,17,1,10.756260,4.701805,9.945061,1.894305,2
n2_none_4465af1c,18,0,4.994431,6.020362,2.628803,2.852537,2
n2_none_4465af1c,18,1,10.426540,3.547995,9.945061,1.894305,2
n2_none_4465af1c,19,0,4.276312,5.058954,2.628803,2.852537,2
n2_none_4465af1c,19,1,10.091281,2.395780,9.945061,1.894305,2
n2_none_4465af1c,20,0,3.558332,4.097442,2.628803,2.852537,2
n2_none_4465af1c,20,1,9.945061,1.894305,9.945061,1.894305,3
n2_none_4465af1c,21,0,2.840385,3.135906,2.628803,2.852537,2
n2_none_4465af1c,21,1,9.945061,1.894305,9.945061,1.894305,3
n2_none_77530fe2,0,0,2.606457,4.398262,6.387499,3.244561,0
n2_none_77530fe2,0,1,6.483674,2.305595,3.855986,3.628191,0
n2_none_77530fe2,1,0,3.514357,4.051891,6.387499,3.244561,0
n2_none_77530fe2,1,1,5.424711,2.833532,3.855986,3.628191,0
n2_none_77530fe2,2,0,4.646551,4.259905,6.387499,3.244561,0
n2_none_77530fe2,2,1,4.354417,3.376183,3.855986,3.628191,0
n2_none_77530fe2,3,0,5.638961,3.621016,6.387499,3.244561,0
n2_none_77530fe2,3,1,3.855986,3.628191,1.113028,0.519320,1
n2_none_77530fe2,4,0,6.387499,3.244561,6.616351,3.573199,1
n2_none_77530fe2,4,1,3.532067,3.785033,1.113028,0.519320,2
n2_none_77530fe2,5,0,6.616351,3.573199,6.616351,3.573199,3
n2_none_77530fe2,5,1,2.408847,3.645962,1.113028,0.519320,2
n2_none_77530fe2,6,0,6.616351,3.573199,6.616351,3.573199,3
n2_none_77530fe2,6,1,1.783759,2.954250,1.113028,0.519320,2
n2_none_77530fe2,7,0,6.616351,3.573199,6.616351,3.573199,3
n2_none_77530fe2,7,1,1.802335,1.754418,1.113028,0.519320,2
n2_none_77530fe2,8,0,6.616351,3.573199,6.616351,3.573199,3
n2_none_77530fe2,8,1,1.385798,0.752507,1.113028,0.519320,2
n2_none_9a60e2ac,0,0,9.457158,6.710732,11.481508,4.272077,0
n2_none_9a60e2ac,0,1,1.296813,11.291627,8.896301,7.577094,0
n2_none_9a60e2ac,1,0,10.258592,5.818436,11.481508,4.272077,0
n2_none_9a60e2ac,1,1,2.318991,10.663015,8.896301,7.577094,0
n2_none_9a60e2ac,2,0,11.006387,4.879967,11.481508,4.272077,0
n2_none_9a60e2ac,2,1,3.341169,10.034404,8.896301,7.577094,0
n2_none_9a60e2ac,3,0,11.481508,4.272077,6.632884,7.140305,1
n2_none_9a60e2ac,3,1,4.363347,9.405792,8.896301,7.577094,0
n2_none_9a60e2ac,4,0,11.481508,4.272077,6.632884,7.140305,1
n2_none_9a60e2ac,4,1,5.385524,8.777180,8.896301,7.577094,0
n2_none_9a60e2ac,5,0,11.055375,4.949603,6.632884,7.140305,2
n2_none_9a60e2ac,5,1,6.400569,8.145477,8.896301,7.577094,0
n2_none_9a60e2ac,6,0,10.346994,5.836963,6.632884,7.140305,2
n2_none_9a60e2ac,6,1,7.534953,7.831971,8.896301,7.577094,0
n2_none_9a60e2ac,7,0,9.960132,6.184575,6.632884,7.140305,2
n2_none_9a60e2ac,7,1,8.706711,7.603591,8.896301,7.577094,0
n2_none_9a60e2ac,8,0,9.591916,6.466884,6.632884,7.140305,2
n2_none_9a60e2ac,8,1,8.896301,7.577094,3.350170,10.433543,1
n2_none_9a60e2ac,9,0,9.559796,6.493946,6.632884,7.140305,2
n2_none_9a60e2ac,9,1,8.659034,7.613214,3.350170,10.433543,2
n2_none_9a60e2ac,10,0,8.390535,6.763646,6.632884,7.140305,2
n2_none_9a60e2ac,10,1,7.480170,7.832959,3.350170,10.433543,2
n2_none_9a60e2ac,11,0,7.217339,7.015851,6.632884,7.140305,2
n2_none_9a60e2ac,11,1,6.392992,8.280370,3.350170,10.433543,2
n2_none_9a60e2ac,12,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_9a60e2ac,12,1,5.398833,8.952163,3.350170,10.433543,2
n2_none_9a60e2ac,13,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_9a60e2ac,13,1,4.424087,9.652057,3.350170,10.433543,2
n2_none_9a60e2ac,14,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_9a60e2ac,14,1,3.453778,10.358102,3.350170,10.433543,2
n2_none_d73ee289,0,0,9.457158,6.710732,11.481508,4.272077,0
n2_none_d73ee289,0,1,1.296813,11.291627,10.955460,4.111534,0
n2_none_d73ee289,1,0,10.448377,7.347730,11.481508,4.272077,0
n2_none_d73ee289,1,1,2.318991,10.663015,10.955460,4.111534,0
n2_none_d73ee289,2,0,11.002686,6.362527,11.481508,4.272077,0
n2_none_d73ee289,2,1,3.341169,10.034404,10.955460,4.111534,0
n2_none_d73ee289,3,0,11.284813,5.196379,11.481508,4.272077,0
n2_none_d73ee289,3,1,4.363347,9.405792,10.955460,4.111534,0
n2_none_d73ee289,4,0,11.481508,4.272077,6.632884,7.140305,1
n2_none_d73ee289,4,1,5.385710,8.777483,10.955460,4.111534,0
n2_none_d73ee289,5,0,11.481508,4.272077,6.632884,7.140305,1
n2_none_d73ee289,5,1,6.418561,8.166692,10.955460,4.111534,0
n2_none_d73ee289,6,0,11.121609,4.861265,6.632884,7.140305,2
n2_none_d73ee289,6,1,7.497936,7.656104,10.955460,4.111534,0
n2_none_d73ee289,7,0,10.593201,5.628566,6.632884,7.140305,2
n2_none_d73ee289,7,1,8.580399,7.155110,10.955460,4.111534,0
n2_none_d73ee289,8,0,10.600476,6.365450,6.632884,7.140305,2
n2_none_d73ee289,8,1,9.509221,6.530568,10.955460,4.111534,0
n2_none_d73ee289,9,0,10.196262,6.718043,6.632884,7.140305,2
n2_none_d73ee289,9,1,10.143399,5.654411,10.955460,4.111534,0
n2_none_d73ee289,10,0,9.297104,6.711290,6.632884,7.140305,2
n2_none_d73ee289,10,1,10.705902,4.594497,10.955460,4.111534,0
n2_none_d73ee289,11,0,8.403321,6.814142,6.632884,7.140305,2
n2_none_d73ee289,11,1,10.955460,4.111534,3.350170,10.433543,1
n2_none_d73ee289,12,0,7.517029,6.970384,6.632884,7.140305,2
n2_none_d73ee289,12,1,10.626516,3.965304,3.350170,10.433543,2
n2_none_d73ee289,13,0,6.633204,7.140244,6.632884,7.140305,2
n2_none_d73ee289,13,1,9.502944,3.556054,3.350170,10.433543,2
n2_none_d73ee289,14,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,14,1,8.304828,3.607447,3.350170,10.433543,2
n2_none_d73ee289,15,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,15,1,7.283337,3.841049,3.350170,10.433543,2
n2_none_d73ee289,16,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,16,1,6.616948,4.838519,3.350170,10.433543,2
n2_none_d73ee289,17,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,17,1,5.999964,5.867729,3.350170,10.433543,2
n2_none_d73ee289,18,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,18,1,5.394976,6.904063,3.350170,10.433543,2
n2_none_d73ee289,19,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,19,1,4.792873,7.942076,3.350170,10.433543,2
n2_none_d73ee289,20,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,20,1,4.191447,8.980482,3.350170,10.433543,2
n2_none_d73ee289,21,0,6.632884,7.140305,6.632884,7.140305,3
n2_none_d73ee289,21,1,3.590182,10.018981,3.350170,10.433543,2
n2_none_f56db1e8,0,0,8.554886,8.586085,4.951427,7.049887,0
n2_none_f56db1e8,0,1,6.064101,8.054245,4.456846,6.809286,0
n2_none_f56db1e8,1,0,7.456241,8.110352,4.951427,7.049887,0
n2_none_f56db1e8,1,1,5.352585,7.503114,4.456846,6.809286,0
n2_none_f56db1e8,2,0,6.350351,7.644517,4.951427,7.049887,0
n2_none_f56db1e8,2,1,4.497240,7.071888,4.456846,6.809286,0
n2_none_f56db1e8,3,0,5.267690,7.142000,4.951427,7.049887,0
n2_none_f56db1e8,3,1,4.340214,6.807062,4.456846,6.809286,0
n2_none_f56db1e8,4,0,4.951427,7.049887,2.257792,8.646375,1
n2_none_f56db1e8,4,1,4.166509,6.447796,4.456846,6.809286,0
n2_none_f56db1e8,5,0,4.143482,7.568123,2.257792,8.646375,2
n2_none_f56db1e8,5,1,4.447843,6.693522,4.456846,6.809286,0
n2_none_f56db1e8,6,0,3.105017,8.169370,2.257792,8.646375,2
n2_none_f56db1e8,6,1,4.456846,6.809286,5.298203,7.067533,1
n2_none_f56db1e8,7,0,2.257792,8.646375,2.257792,8.646375,3
n2_none_f56db1e8,7,1,4.686281,6.879709,5.298203,7.067533,2
n3_chain_17f74d4d,0,0,2.606457,4.398262,1.301154,1.760398,0
n3_chain_17f74d4d,0,1,6.483674,2.305595,5.342504,3.852097,0
n3_chain_17f74d4d,0,2,1.113028,0.519320,1.518203,2.265759,0
n3_chain_17f74d4d,1,0,1.891905,3.489433,1.301154,1.760398,0
n3_chain_17f74d4d,1,1,5.771171,3.271172,5.342504,3.852097,0
n3_chain_17f74d4d,1,2,1.708762,1.362353,1.518203,2.265759,0
n3_chain_17f74d4d,2,0,1.430230,2.429580,1.301154,1.760398,0
n3_chain_17f74d4d,2,1,5.609693,3.490006,5.342504,3.852097,0
n3_chain_17f74d4d,2,2,1.666422,1.294562,1.518203,2.265759,0
n3_chain_17f74d4d,3,0,1.301154,1.760398,6.387499,3.244561,1
n3_chain_17f74d4d,3,1,5.609693,3.490006,5.342504,3.852097,0
n3_chain_17f74d4d,3,2,1.756048,0.737634,1.518203,2.265759,0
n3_chain_17f74d4d,4,0,1.483245,2.332031,6.387499,3.244561,2
n3_chain_17f74d4d,4,1,5.609693,3.490006,5.342504,3.852097,0
n3_chain_17f74d4d,4,2,1.690200,1.176723,1.518203,2.265759,0
n3_chain_17f74d4d,5,0,1.905989,3.355977,6.387499,3.244561,2
n3_chain_17f74d4d,5,1,5.609693,3.490006,5.342504,3.852097,0
n3_chain_17f74d4d,5,2,1.518203,2.265759,0.979918,6.851563,1
n3_chain_17f74d4d,6,0,2.802984,3.498096,6.387499,3.244561,2
n3_chain_17f74d4d,6,1,5.667090,3.529082,5.342504,3.852097,0
n3_chain_17f74d4d,6,2,1.518203,2.265759,0.979918,6.851563,1
n3_chain_17f74d4d,7,0,3.954110,3.376780,6.387499,3.244561,2
n3_chain_17f74d4d,7,1,5.342504,3.852097,3.855986,3.628191,1
n3_chain_17f74d4d,7,2,1.646820,3.213182,0.979918,6.851563,2
n3_chain_17f74d4d,8,0,4.792032,3.151243,6.387499,3.244561,2
n3_chain_17f74d4d,8,1,4.905051,4.074943,3.855986,3.628191,2
n3_chain_17f74d4d,8,2,1.519783,4.404520,0.979918,6.851563,2
n3_chain_17f74d4d,9,0,5.907708,3.202478,6.387499,3.244561,2
n3_chain_17f74d4d,9,1,3.868927,3.633899,3.855986,3.628191,2
n3_chain_17f74d4d,9,2,1.274489,5.579087,0.979918,6.851563,2
n3_chain_17f74d4d,10,0,6.387499,3.244561,6.387499,3.244561,3
n3_chain_17f74d4d,10,1,3.855986,3.628191,3.855986,3.628191,3
n3_chain_17f74d4d,10,2,0.968622,6.736660,0.979918,6.851563,2
n3_chain_2cbe0665,0,0,7.930685,8.004114,2.540962,10.770401,0
n3_chain_2cbe0665,0,1,0.705386,2.685435,4.473069,7.378458,0
n3_chain_2cbe0665,0,2,11.060653,2.869229,4.790672,7.827488,0
n3_chain_2cbe0665,1,0,6.740449,8.156884,2.540962,10.770401,0
