uid,replan_idx,agent,pos_x,pos_y,sg_x,sg_y,phase
n2_chain_66a35431,6,0,8.231532,6.199805,7.726400,5.767443,0
n2_chain_66a35431,6,1,7.221462,5.549414,6.109714,6.715307,1
n2_chain_66a35431,7,0,7.726400,5.767443,3.921340,5.448947,1
n2_chain_66a35431,7,1,6.641776,6.157332,6.109714,6.715307,2
n2_chain_66a35431,8,0,7.367655,5.737415,3.921340,5.448947,2
n2_chain_66a35431,8,1,6.109714,6.715307,6.109714,6.715307,3
n2_chain_66a35431,9,0,6.171837,5.637321,3.921340,5.448947,2
n2_chain_66a35431,9,1,6.109714,6.715307,6.109714,6.715307,3
n2_chain_66a35431,10,0,4.976019,5.537227,3.921340,5.448947,2
n2_chain_66a35431,10,1,6.109714,6.715307,6.109714,6.715307,3
n2_chain_c864a2eb,0,0,1.402495,10.694857,8.657830,2.179363,0
n2_chain_c864a2eb,0,1,7.345447,1.783808,8.121485,2.301158,0
n2_chain_c864a2eb,1,0,1.765272,9.551007,8.657830,2.179363,0
n2_chain_c864a2eb,1,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,2,0,2.135654,8.409672,8.657830,2.179363,0
n2_chain_c864a2eb,2,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,3,0,2.609639,7.312691,8.657830,2.179363,0
n2_chain_c864a2eb,3,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,4,0,3.310682,6.573044,8.657830,2.179363,0
n2_chain_c864a2eb,4,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,5,0,4.346353,5.967127,8.657830,2.179363,0
n2_chain_c864a2eb,5,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,6,0,5.385913,5.368391,8.657830,2.179363,0
n2_chain_c864a2eb,6,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,7,0,6.193674,4.706452,8.657830,2.179363,0
n2_chain_c864a2eb,7,1,7.747060,2.051546,8.121485,2.301158,0
n2_chain_c864a2eb,8,0,6.695939,3.693526,8.657830,2.179363,0
n2_chain_c864a2eb,8,1,8.034270,1.857169,8.121485,2.301158,0
n2_chain_c864a2eb,9,0,7.278702,2.987837,8.657830,2.179363,0
n2_chain_c864a2eb,9,1,8.246485,1.868868,8.121485,2.301158,0
n2_chain_c864a2eb,10,0,8.155504,2.745733,8.657830,2.179363,0
n2_chain_c864a2eb,10,1,8.064512,1.796345,8.121485,2.301158,0
n2_chain_c864a2eb,11,0,8.657830,2.179363,1.744916,5.625266,1
n2_chain_c864a2eb,11,1,7.699602,2.018633,8.121485,2.301158,0
n2_chain_c864a2eb,12,0,8.597364,2.418408,1.744916,5.625266,2
n2_chain_c864a2eb,12,1,7.627092,2.299325,8.121485,2.301158,0
n2_chain_c864a2eb,13,0,8.018489,3.096557,1.744916,5.625266,2
n2_chain_c864a2eb,13,1,8.106829,2.164913,8.121485,2.301158,0
n2_chain_c864a2eb,14,0,7.023228,3.371815,1.744916,5.625266,2
n2_chain_c864a2eb,14,1,8.121485,2.301158,7.280222,0.852895,1
n2_chain_c864a2eb,15,0,6.374976,4.378530,1.744916,5.625266,2
n2_chain_c864a2eb,15,1,7.759839,1.678573,7.280222,0.852895,2
n2_chain_c864a2eb,16,0,5.632090,5.014255,1.744916,5.625266,2
n2_chain_c864a2eb,16,1,7.280222,0.852895,7.280222,0.852895,3
n2_chain_c864a2eb,17,0,4.448995,5.214731,1.744916,5.625266,2
n2_chain_c864a2eb,17,1,7.280222,0.852895,7.280222,0.852895,3
n2_chain_c864a2eb,18,0,3.262953,5.397209,1.744916,5.625266,2
n2_chain_c864a2eb,18,1,7.280222,0.852895,7.280222,0.852895,3
n2_chain_c864a2eb,19,0,2.076281,5.575565,1.744916,5.625266,2
n2_chain_c864a2eb,19,1,7.280222,0.852895,7.280222,0.852895,3
n2_fork_316fcc52,0,0,3.584496,5.837101,2.251922,7.085278,0
n2_fork_316fcc52,0,1,11.288109,11.078229,1.774522,7.358387,0
n2_fork_316fcc52,1,0,2.927640,6.452356,2.251922,7.085278,0
n2_fork_316fcc52,1,1,10.317504,10.372590,1.774522,7.358387,0
n2_fork_316fcc52,2,0,2.580351,6.777650,2.251922,7.085278,0
n2_fork_316fcc52,2,1,9.346900,9.666951,1.774522,7.358387,0
n2_fork_316fcc52,3,0,2.580351,6.777650,2.251922,7.085278,0
n2_fork_316fcc52,3,1,8.376295,8.961312,1.774522,7.358387,0
n2_fork_316fcc52,4,0,2.580351,6.777650,2.251922,7.085278,0
n2_fork_316fcc52,4,1,7.405690,8.255673,1.774522,7.358387,0
n2_fork_316fcc52,5,0,2.580351,6.777650,2.251922,7.085278,0
n2_fork_316fcc52,5,1,6.422645,7.568029,1.774522,7.358387,0
n2_fork_316fcc52,6,0,2.580351,6.777650,2.251922,7.085278,0
n2_fork_316fcc52,6,1,5.530103,7.007955,1.774522,7.358387,0
n2_fork_316fcc52,7,0,2.428827,6.619206,2.251922,7.085278,0
n2_fork_316fcc52,7,1,4.519965,6.907970,1.774522,7.358387,0
n2_fork_316fcc52,8,0,1.946346,6.749859,2.251922,7.085278,0
n2_fork_316fcc52,8,1,3.329773,6.946590,1.774522,7.358387,0
n2_fork_316fcc52,9,0,1.493396,7.458699,2.251922,7.085278,0
n2_fork_316fcc52,9,1,2.408126,7.099002,1.774522,7.358387,0
n2_fork_316fcc52,10,0,1.031226,8.085038,2.251922,7.085278,0
n2_fork_316fcc52,10,1,1.774522,7.358387,3.545803,2.267172,1
n2_fork_316fcc52,11,0,1.495514,8.260200,2.251922,7.085278,0
n2_fork_316fcc52,11,1,1.774522,7.358387,3.545803,2.267172,2
n2_fork_316fcc52,12,0,2.093644,7.360151,2.251922,7.085278,0
n2_fork_316fcc52,12,1,2.168831,6.225020,3.545803,2.267172,2
n2_fork_316fcc52,13,0,2.251922,7.085278,8.472689,6.453495,1
n2_fork_316fcc52,13,1,2.563140,5.091654,3.545803,2.267172,2
n2_fork_316fcc52,14,0,2.813565,6.889628,8.472689,6.453495,2
n2_fork_316fcc52,14,1,2.957449,3.958287,3.545803,2.267172,2
n2_fork_316fcc52,15,0,4.009634,6.792613,8.472689,6.453495,2
n2_fork_316fcc52,15,1,3.351758,2.824920,3.545803,2.267172,2
n2_fork_316fcc52,16,0,5.206106,6.700663,8.472689,6.453495,2
n2_fork_316fcc52,16,1,3.545803,2.267172,3.545803,2.267172,3
n2_fork_316fcc52,17,0,6.402671,6.609928,8.472689,6.453495,2
n2_fork_316fcc52,17,1,3.545803,2.267172,3.545803,2.267172,3
n2_fork_316fcc52,18,0,7.599257,6.519479,8.472689,6.453495,2
n2_fork_316fcc52,18,1,3.545803,2.267172,3.545803,2.267172,3
n2_fork_adcede4c,0,0,5.868859,10.655026,3.616645,11.078802,0
n2_fork_adcede4c,0,1,7.720221,7.329975,4.164181,11.130812,0
n2_fork_adcede4c,1,0,4.723057,10.396240,3.616645,11.078802,0
n2_fork_adcede4c,1,1,6.592666,7.714985,4.164181,11.130812,0
n2_fork_adcede4c,2,0,3.913198,10.728384,3.616645,11.078802,0
n2_fork_adcede4c,2,1,5.885878,8.402681,4.164181,11.130812,0
n2_fork_adcede4c,3,0,3.536582,10.635063,3.616645,11.078802,0
n2_fork_adcede4c,3,1,5.229455,9.407110,4.164181,11.130812,0
n2_fork_adcede4c,4,0,3.288305,10.750593,3.616645,11.078802,0
n2_fork_adcede4c,4,1,4.596908,10.426850,4.164181,11.130812,0
n2_fork_adcede4c,5,0,3.288305,10.750593,3.616645,11.078802,0
n2_fork_adcede4c,5,1,4.164181,11.130812,2.018417,2.410936,1
n2_fork_adcede4c,6,0,3.566571,11.057482,3.616645,11.078802,0
n2_fork_adcede4c,6,1,4.364912,10.565603,2.018417,2.410936,2
n2_fork_adcede4c,7,0,3.616645,11.078802,7.538056,1.992860,1
n2_fork_adcede4c,7,1,4.611568,9.407484,2.018417,2.410936,2
n2_fork_adcede4c,8,0,4.165265,10.443029,7.538056,1.992860,2
n2_fork_adcede4c,8,1,4.582341,8.208290,2.018417,2.410936,2
n2_fork_adcede4c,9,0,4.779547,9.414528,7.538056,1.992860,2
n2_fork_adcede4c,9,1,4.370791,7.243692,2.018417,2.410936,2
n2_fork_adcede4c,10,0,5.275979,8.322159,7.538056,1.992860,2
n2_fork_adcede4c,10,1,3.248008,6.820688,2.018417,2.410936,2
n2_fork_adcede4c,11,0,5.736033,7.213894,7.538056,1.992860,2
n2_fork_adcede4c,11,1,2.270789,6.374817,2.018417,2.410936,2
n2_fork_adcede4c,12,0,6.160878,6.091676,7.538056,1.992860,2
n2_fork_adcede4c,12,1,2.037477,5.354289,2.018417,2.410936,2
n2_fork_adcede4c,13,0,6.553355,4.957695,7.538056,1.992860,2
n2_fork_adcede4c,13,1,2.034141,4.154300,2.018417,2.410936,2
n2_fork_adcede4c,14,0,6.933519,3.819507,7.538056,1.992860,2
n2_fork_adcede4c,14,1,2.023582,2.954347,2.018417,2.410936,2
n2_fork_adcede4c,15,0,7.310724,2.680333,7.538056,1.992860,2
n2_fork_adcede4c,15,1,2.018417,2.410936,2.018417,2.410936,3
n2_fork_f79b24d8,0,0,6.902174,3.446167,2.378028,2.934868,0
n2_fork_f79b24d8,0,1,7.933810,5.736428,11.087582,10.226454,0
n2_fork_f79b24d8,1,0,5.709765,3.311406,2.378028,2.934868,0
n2_fork_f79b24d8,1,1,8.224046,6.900563,11.087582,10.226454,0
n2_fork_f79b24d8,2,0,4.517356,3.176646,2.378028,2.934868,0
n2_fork_f79b24d8,2,1,8.780415,7.954469,11.087582,10.226454,0
n2_fork_f79b24d8,3,0,3.324946,3.041885,2.378028,2.934868,0
n2_fork_f79b24d8,3,1,9.597328,8.832474,11.087582,10.226454,0
n2_fork_f79b24d8,4,0,2.378028,2.934868,8.976935,2.598674,1
n2_fork_f79b24d8,4,1,10.469880,9.656218,11.087582,10.226454,0
n2_fork_f79b24d8,5,0,2.378028,2.934868,8.976935,2.598674,1
n2_fork_f79b24d8,5,1,10.756933,9.921213,11.087582,10.226454,0
n2_fork_f79b24d8,6,0,3.096971,2.973862,8.976935,2.598674,2
n2_fork_f79b24d8,6,1,11.087582,10.226454,5.559076,4.479966,1
n2_fork_f79b24d8,7,0,4.295210,3.038852,8.976935,2.598674,2
n2_fork_f79b24d8,7,1,11.087582,10.226454,5.559076,4.479966,2
n2_fork_f79b24d8,8,0,5.493449,3.103842,8.976935,2.598674,2
n2_fork_f79b24d8,8,1,10.255614,9.361682,5.559076,4.479966,2
n2_fork_f79b24d8,9,0,6.691688,3.168832,8.976935,2.598674,2
n2_fork_f79b24d8,9,1,9.423646,8.496911,5.559076,4.479966,2
n2_fork_f79b24d8,10,0,7.880548,3.085648,8.976935,2.598674,2
n2_fork_f79b24d8,10,1,8.591678,7.632139,5.559076,4.479966,2
n2_fork_f79b24d8,11,0,8.976713,2.598777,8.976935,2.598674,2
n2_fork_f79b24d8,11,1,7.759710,6.767368,5.559076,4.479966,2
n2_fork_f79b24d8,12,0,8.976935,2.598674,8.976935,2.598674,3
n2_fork_f79b24d8,12,1,6.927742,5.902597,5.559076,4.479966,2
n2_fork_f79b24d8,13,0,8.976935,2.598674,8.976935,2.598674,3
n2_fork_f79b24d8,13,1,6.095774,5.037825,5.559076,4.479966,2
n2_none_3c094cb7,0,0,3.788066,7.483039,4.780996,1.281603,0
n2_none_3c094cb7,0,1,1.519548,5.311119,6.433414,3.897090,0
n2_none_3c094cb7,1,0,2.864633,6.917325,4.780996,1.281603,0
n2_none_3c094cb7,1,1,2.442027,4.546592,6.433414,3.897090,0
n2_none_3c094cb7,2,0,2.700886,5.882702,4.780996,1.281603,0
n2_none_3c094cb7,2,1,3.540144,4.149346,6.433414,3.897090,0
n2_none_3c094cb7,3,0,2.807364,4.728064,4.780996,1.281603,0
n2_none_3c094cb7,3,1,4.735532,4.044235,6.433414,3.897090,0
n2_none_3c094cb7,4,0,3.276963,3.966912,4.780996,1.281603,0
n2_none_3c094cb7,4,1,5.931046,3.940578,6.433414,3.897090,0
n2_none_3c094cb7,5,0,4.160949,3.178765,4.780996,1.281603,0
n2_none_3c094cb7,5,1,6.433414,3.897090,3.222260,4.128838,1
n2_none_3c094cb7,6,0,4.546033,2.042510,4.780996,1.281603,0
n2_none_3c094cb7,6,1,6.433414,3.897090,3.222260,4.128838,1
n2_none_3c094cb7,7,0,4.780996,1.281603,6.356310,2.645652,1
n2_none_3c094cb7,7,1,5.356215,3.974831,3.222260,4.128838,2
n2_none_3c094cb7,8,0,5.234583,1.674360,6.356310,2.645652,2
n2_none_3c094cb7,8,1,4.159328,4.061210,3.222260,4.128838,2
n2_none_3c094cb7,9,0,6.141759,2.459874,6.356310,2.645652,2
n2_none_3c094cb7,9,1,3.222260,4.128838,3.222260,4.128838,3
n2_none_677f52a4,0,0,7.814652,10.687587,10.667271,1.283571,0
n2_none_677f52a4,0,1,0.992019,9.529070,11.209641,1.192277,0
n2_none_677f52a4,1,0,8.205465,9.553013,10.667271,1.283571,0
n2_none_677f52a4,1,1,1.619548,8.506227,11.209641,1.192277,0
n2_none_677f52a4,2,0,8.685828,8.455046,10.667271,1.283571,0
n2_none_677f52a4,2,1,2.301884,7.520460,11.209641,1.192277,0
n2_none_677f52a4,3,0,9.363178,7.477541,10.667271,1.283571,0
n2_none_677f52a4,3,1,3.136728,6.680844,11.209641,1.192277,0
n2_none_677f52a4,4,0,10.171816,6.590989,10.667271,1.283571,0
n2_none_677f52a4,4,1,4.167735,6.067141,11.209641,1.192277,0
n2_none_677f52a4,5,0,10.924115,5.659848,10.667271,1.283571,0
n2_none_677f52a4,5,1,5.213369,5.478479,11.209641,1.192277,0
n2_none_677f52a4,6,0,11.176792,4.534744,10.667271,1.283571,0
n2_none_677f52a4,6,1,6.160400,4.758598,11.209641,1.192277,0
n2_none_677f52a4,7,0,11.101048,3.337872,10.667271,1.283571,0
n2_none_677f52a4,7,1,6.803774,3.746611,11.209641,1.192277,0
n2_none_677f52a4,8,0,10.872025,2.160348,10.667271,1.283571,0
n2_none_677f52a4,8,1,7.548646,3.019662,11.209641,1.192277,0
n2_none_677f52a4,9,0,10.667271,1.283571,7.566615,9.316991,1
n2_none_677f52a4,9,1,8.615728,2.477644,11.209641,1.192277,0
n2_none_677f52a4,10,0,10.806428,1.740514,7.566615,9.316991,2
n2_none_677f52a4,10,1,9.677171,1.950139,11.209641,1.192277,0
n2_none_677f52a4,11,0,11.111370,2.898641,7.566615,9.316991,2
n2_none_677f52a4,11,1,10.751940,1.416446,11.209641,1.192277,0
n2_none_677f52a4,12,0,11.175796,4.088329,7.566615,9.316991,2
n2_none_677f52a4,12,1,11.209641,1.192277,4.910945,5.452377,1
n2_none_677f52a4,13,0,11.078368,5.281393,7.566615,9.316991,2
n2_none_677f52a4,13,1,11.209641,1.192277,4.910945,5.452377,1
n2_none_677f52a4,14,0,10.439416,6.256508,7.566615,9.316991,2
n2_none_677f52a4,14,1,10.235053,1.657656,4.910945,5.452377,2
n2_none_677f52a4,15,0,9.624339,7.137166,7.566615,9.316991,2
n2_none_677f52a4,15,1,9.152177,2.174744,4.910945,5.452377,2
n2_none_677f52a4,16,0,8.798610,8.007897,7.566615,9.316991,2
n2_none_677f52a4,16,1,8.071623,2.696554,4.910945,5.452377,2
n2_none_677f52a4,17,0,7.975943,8.881520,7.566615,9.316991,2
n2_none_677f52a4,17,1,7.066628,3.343459,4.910945,5.452377,2
n2_none_677f52a4,18,0,7.566615,9.316991,7.566615,9.316991,3
n2_none_677f52a4,18,1,6.443075,4.368035,4.910945,5.452377,2
n2_none_677f52a4,19,0,7.566615,9.316991,7.566615,9.316991,3
n2_none_677f52a4,19,1,5.644339,5.097393,4.910945,5.452377,2
n2_none_8c880d52,0,0,7.312074,6.554602,6.437050,1.105014,0
n2_none_8c880d52,0,1,3.809466,7.097186,6.479579,1.653368,0
n2_none_8c880d52,1,0,7.121831,5.369779,6.437050,1.105014,0
n2_none_8c880d52,1,1,3.829498,5.897353,6.479579,1.653368,0
n2_none_8c880d52,2,0,6.931587,4.184955,6.437050,1.105014,0
n2_none_8c880d52,2,1,3.849530,4.697520,6.479579,1.653368,0
n2_none_8c880d52,3,0,6.741343,3.000131,6.437050,1.105014,0
n2_none_8c880d52,3,1,3.972089,3.515676,6.479579,1.653368,0
n2_none_8c880d52,4,0,6.551100,1.815307,6.437050,1.105014,0
n2_none_8c880d52,4,1,4.483734,2.815871,6.479579,1.653368,0
n2_none_8c880d52,5,0,6.437050,1.105014,4.015319,1.981797,1
n2_none_8c880d52,5,1,5.500439,2.280530,6.479579,1.653368,0
n2_none_8c880d52,6,0,6.437050,1.105014,4.015319,1.981797,2
n2_none_8c880d52,6,1,6.431222,2.121746,6.479579,1.653368,0
n2_none_8c880d52,7,0,5.308723,1.513523,4.015319,1.981797,2
n2_none_8c880d52,7,1,6.479579,1.653368,7.494749,2.416988,1
n2_none_8c880d52,8,0,4.180397,1.922031,4.015319,1.981797,2
n2_none_8c880d52,8,1,6.479579,1.653368,7.494749,2.416988,2
n2_none_8c880d52,9,0,4.015319,1.981797,4.015319,1.981797,3
n2_none_8c880d52,9,1,7.421468,2.393085,7.494749,2.416988,2
n2_none_bd98af7b,0,0,3.429911,9.446241,1.513523,4.162530,0
n2_none_bd98af7b,0,1,7.602392,7.692767,0.502706,7.199427,0
n2_none_bd98af7b,1,0,3.354961,8.248584,1.513523,4.162530,0
n2_none_bd98af7b,1,1,6.429808,7.437722,0.502706,7.199427,0
n2_none_bd98af7b,2,0,3.251496,7.053579,1.513523,4.162530,0
n2_none_bd98af7b,2,1,5.257289,7.182385,0.502706,7.199427,0
n2_none_bd98af7b,3,0,2.963051,5.930090,1.513523,4.162530,0
n2_none_bd98af7b,3,1,4.126008,6.805158,0.502706,7.199427,0
n2_none_bd98af7b,4,0,2.217401,4.990224,1.513523,4.162530,0
n2_none_bd98af7b,4,1,3.113203,6.170890,0.502706,7.199427,0
n2_none_bd98af7b,5,0,1.513523,4.162530,3.400581,7.669753,1
n2_none_bd98af7b,5,1,1.931894,6.094275,0.502706,7.199427,0
n2_none_bd98af7b,6,0,1.513523,4.162530,3.400581,7.669753,1
n2_none_bd98af7b,6,1,1.009899,6.082443,0.502706,7.199427,0
n2_none_bd98af7b,7,0,2.148389,4.882631,3.400581,7.669753,2
n2_none_bd98af7b,7,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,8,0,2.900006,5.815721,3.400581,7.669753,2
n2_none_bd98af7b,8,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,9,0,3.306276,6.919739,3.400581,7.669753,2
n2_none_bd98af7b,9,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,10,0,3.400581,7.669753,3.400581,7.669753,3
n2_none_bd98af7b,10,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,11,0,3.400581,7.669753,3.400581,7.669753,3
n2_none_bd98af7b,11,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,12,0,3.400581,7.669753,3.400581,7.669753,3
n2_none_bd98af7b,12,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,13,0,3.400581,7.669753,3.400581,7.669753,3
n2_none_bd98af7b,13,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,14,0,3.400581,7.669753,3.400581,7.669753,3
n2_none_bd98af7b,14,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_bd98af7b,15,0,3.400581,7.669753,3.400581,7.669753,3
n2_none_bd98af7b,15,1,0.702506,6.197524,0.502706,7.199427,0
n2_none_ead4aefb,0,0,9.108455,2.803939,6.426893,0.763361,0
n2_none_ead4aefb,0,1,8.812330,9.430222,6.834235,1.132918,0
n2_none_ead4aefb,1,0,8.784675,1.655071,6.426893,0.763361,0
n2_none_ead4aefb,1,1,8.640291,8.242619,6.834235,1.132918,0
n2_none_ead4aefb,2,0,8.454619,1.153320,6.426893,0.763361,0
n2_none_ead4aefb,2,1,8.468251,7.055015,6.834235,1.132918,0
n2_none_ead4aefb,3,0,7.277679,0.919543,6.426893,0.763361,0
n2_none_ead4aefb,3,1,8.295902,5.867457,6.834235,1.132918,0
n2_none_ead4aefb,4,0,6.426893,0.763361,8.428389,7.477499,1
n2_none_ead4aefb,4,1,8.019091,4.747527,6.834235,1.132918,0
n2_none_ead4aefb,5,0,6.426893,0.763361,8.428389,7.477499,1
n2_none_ead4aefb,5,1,7.236099,3.938944,6.834235,1.132918,0
n2_none_ead4aefb,6,0,7.136442,0.885589,8.428389,7.477499,2
n2_none_ead4aefb,6,1,6.636389,3.139353,6.834235,1.132918,0
n2_none_ead4aefb,7,0,8.297116,1.175668,8.428389,7.477499,2
n2_none_ead4aefb,7,1,6.652064,1.939541,6.834235,1.132918,0
n2_none_ead4aefb,8,0,8.827112,1.572541,8.428389,7.477499,2
n2_none_ead4aefb,8,1,6.834235,1.132918,0.950918,4.518102,1
n2_none_ead4aefb,9,0,8.792198,2.771983,8.428389,7.477499,2
n2_none_ead4aefb,9,1,6.543284,1.344884,0.950918,4.518102,2
n2_none_ead4aefb,10,0,8.733902,3.970433,8.428389,7.477499,2
n2_none_ead4aefb,10,1,5.614302,2.104255,0.950918,4.518102,2
n2_none_ead4aefb,11,0,8.636939,5.166497,8.428389,7.477499,2
n2_none_ead4aefb,11,1,4.697251,2.878047,0.950918,4.518102,2
n2_none_ead4aefb,12,0,8.530081,6.361729,8.428389,7.477499,2
n2_none_ead4aefb,12,1,3.723411,3.568143,0.950918,4.518102,2
n2_none_ead4aefb,13,0,8.428389,7.477499,8.428389,7.477499,3
n2_none_ead4aefb,13,1,2.599947,3.988787,0.950918,4.518102,2
n2_none_ead4aefb,14,0,8.428389,7.477499,8.428389,7.477499,3
n2_none_ead4aefb,14,1,1.458004,4.357465,0.950918,4.518102,2
n3_chain_0ebf36b7,0,0,9.457158,6.710732,3.068985,9.628089,0
n3_chain_0ebf36b7,0,1,1.296813,11.291627,6.518574,10.718301,0
n3_chain_0ebf36b7,0,2,6.632884,7.140305,9.522485,1.606073,0
n3_chain_0ebf36b7,1,0,8.367730,7.207215,3.068985,9.628089,0
n3_chain_0ebf36b7,1,1,2.489645,11.160659,6.518574,10.718301,0
n3_chain_0ebf36b7,1,2,6.527378,5.944952,9.522485,1.606073,0
n3_chain_0ebf36b7,2,0,7.271592,7.695549,3.068985,9.628089,0
n3_chain_0ebf36b7,2,1,3.682477,11.029692,6.518574,10.718301,0
n3_chain_0ebf36b7,2,2,6.550750,4.749693,9.522485,1.606073,0
n3_chain_0ebf36b7,3,0,6.179512,8.192897,3.068985,9.628089,0
n3_chain_0ebf36b7,3,1,4.875309,10.898724,6.518574,10.718301,0
n3_chain_0ebf36b7,3,2,7.101037,3.699089,9.522485,1.606073,0
n3_chain_0ebf36b7,4,0,5.089516,8.694802,3.068985,9.628089,0
n3_chain_0ebf36b7,4,1,6.068140,10.767756,6.518574,10.718301,0
n3_chain_0ebf36b7,4,2,7.967371,2.870102,9.522485,1.606073,0
n3_chain_0ebf36b7,5,0,4.000066,9.197892,3.068985,9.628089,0
n3_chain_0ebf36b7,5,1,6.518574,10.718301,11.481508,4.272077,1
n3_chain_0ebf36b7,5,2,8.894695,2.108561,9.522485,1.606073,0
n3_chain_0ebf36b7,6,0,3.068985,9.628089,3.350170,10.433543,1
n3_chain_0ebf36b7,6,1,6.621728,9.763859,11.481508,4.272077,2
n3_chain_0ebf36b7,6,2,9.171164,1.887273,9.522485,1.606073,0
n3_chain_0ebf36b7,7,0,3.068985,9.628089,3.350170,10.433543,1
n3_chain_0ebf36b7,7,1,6.812885,8.582035,11.481508,4.272077,2
n3_chain_0ebf36b7,7,2,9.171164,1.887273,9.522485,1.606073,0
n3_chain_0ebf36b7,8,0,3.266742,10.194563,3.350170,10.433543,2
n3_chain_0ebf36b7,8,1,7.234484,7.775888,11.481508,4.272077,2
n3_chain_0ebf36b7,8,2,9.522485,1.606073,8.896301,7.577094,1
n3_chain_0ebf36b7,9,0,3.350170,10.433543,3.350170,10.433543,3
n3_chain_0ebf36b7,9,1,8.292668,7.210426,11.481508,4.272077,2
n3_chain_0ebf36b7,9,2,9.522485,1.606073,8.896301,7.577094,1
n3_chain_0ebf36b7,10,0,3.350170,10.433543,3.350170,10.433543,3
n3_chain_0ebf36b7,10,1,9.342545,6.631787,11.481508,4.272077,2
n3_chain_0ebf36b7,10,2,9.602683,2.200689,8.896301,7.577094,2
n3_chain_0ebf36b7,11,0,3.350170,10.433543,3.350170,10.433543,3
n3_chain_0ebf36b7,11,1,10.296415,5.908021,11.481508,4.272077,2
n3_chain_0ebf36b7,11,2,9.811726,3.379261,8.896301,7.577094,2
n3_chain_0ebf36b7,12,0,3.350170,10.433543,3.350170,10.433543,3
