uid,replan_idx,agent,pos_x,pos_y,sg_x,sg_y,phase
n2_none_4e151559,8,0,4.799349,4.928289,9.328932,9.276168,2
n2_none_4e151559,8,1,3.815423,5.456711,3.940565,5.394708,2
n2_none_4e151559,9,0,5.998933,4.953766,9.328932,9.276168,2
n2_none_4e151559,9,1,3.940565,5.394708,3.940565,5.394708,3
n2_none_4e151559,10,0,7.156544,5.243341,9.328932,9.276168,2
n2_none_4e151559,10,1,3.940565,5.394708,3.940565,5.394708,3
n2_none_4e151559,11,0,8.147299,5.907602,9.328932,9.276168,2
n2_none_4e151559,11,1,3.940565,5.394708,3.940565,5.394708,3
n2_none_4e151559,12,0,8.505584,6.925198,9.328932,9.276168,2
n2_none_4e151559,12,1,3.940565,5.394708,3.940565,5.394708,3
n2_none_4e151559,13,0,8.557986,8.120764,9.328932,9.276168,2
n2_none_4e151559,13,1,3.940565,5.394708,3.940565,5.394708,3
n2_none_4e151559,14,0,9.204181,9.119861,9.328932,9.276168,2
n2_none_4e151559,14,1,3.940565,5.394708,3.940565,5.394708,3
n2_none_805612ec,0,0,7.718726,8.696752,7.654653,9.132494,0
n2_none_805612ec,0,1,4.989321,5.986437,7.220691,1.077074,0
n2_none_805612ec,1,0,7.654653,9.132494,8.680086,0.693541,1
n2_none_805612ec,1,1,6.104449,5.704370,7.220691,1.077074,0
n2_none_805612ec,2,0,7.755978,8.298627,8.680086,0.693541,2
n2_none_805612ec,2,1,6.744168,4.693797,7.220691,1.077074,0
n2_none_805612ec,3,0,7.900727,7.107389,8.680086,0.693541,2
n2_none_805612ec,3,1,6.819969,3.512160,7.220691,1.077074,0
n2_none_805612ec,4,0,8.045477,5.916152,8.680086,0.693541,2
n2_none_805612ec,4,1,6.815293,2.312171,7.220691,1.077074,0
n2_none_805612ec,5,0,8.190226,4.724914,8.680086,0.693541,2
n2_none_805612ec,5,1,7.130053,1.199881,7.220691,1.077074,0
n2_none_805612ec,6,0,8.334976,3.533676,8.680086,0.693541,2
n2_none_805612ec,6,1,7.220691,1.077074,1.723449,1.754959,1
n2_none_805612ec,7,0,8.479725,2.342438,8.680086,0.693541,2
n2_none_805612ec,7,1,6.518338,0.955434,1.723449,1.754959,2
n2_none_805612ec,8,0,8.667602,1.234603,8.680086,0.693541,2
n2_none_805612ec,8,1,5.318554,0.976465,1.723449,1.754959,2
n2_none_805612ec,9,0,8.680086,0.693541,8.680086,0.693541,3
n2_none_805612ec,9,1,4.126738,1.106417,1.723449,1.754959,2
n2_none_805612ec,10,0,8.680086,0.693541,8.680086,0.693541,3
n2_none_805612ec,10,1,2.962075,1.394081,1.723449,1.754959,2
n2_none_805612ec,11,0,8.680086,0.693541,8.680086,0.693541,3
n2_none_805612ec,11,1,1.809936,1.729585,1.723449,1.754959,2
n2_none_a44d8cc8,0,0,11.266443,9.597033,5.753254,6.596743,0
n2_none_a44d8cc8,0,1,2.781832,9.848522,5.336235,6.955344,0
n2_none_a44d8cc8,1,0,10.212414,9.023428,5.753254,6.596743,0
n2_none_a44d8cc8,1,1,3.447750,8.851322,5.336235,6.955344,0
n2_none_a44d8cc8,2,0,9.158385,8.449823,5.753254,6.596743,0
n2_none_a44d8cc8,2,1,4.264093,7.972762,5.336235,6.955344,0
n2_none_a44d8cc8,3,0,8.104356,7.876218,5.753254,6.596743,0
n2_none_a44d8cc8,3,1,5.133802,7.145990,5.336235,6.955344,0
n2_none_a44d8cc8,4,0,7.201251,7.170722,5.753254,6.596743,0
n2_none_a44d8cc8,4,1,5.336235,6.955344,1.845106,2.549700,1
n2_none_a44d8cc8,5,0,6.106085,6.720615,5.753254,6.596743,0
n2_none_a44d8cc8,5,1,4.665483,6.108886,1.845106,2.549700,2
n2_none_a44d8cc8,6,0,5.753254,6.596743,5.257443,7.402147,1
n2_none_a44d8cc8,6,1,3.920203,5.168377,1.845106,2.549700,2
n2_none_a44d8cc8,7,0,5.501622,7.005498,5.257443,7.402147,2
n2_none_a44d8cc8,7,1,3.174923,4.227867,1.845106,2.549700,2
n2_none_a44d8cc8,8,0,5.257443,7.402147,5.257443,7.402147,3
n2_none_a44d8cc8,8,1,2.429643,3.287358,1.845106,2.549700,2
n2_none_dc1766c4,0,0,5.099693,7.170520,7.878330,3.911531,0
n2_none_dc1766c4,0,1,11.061603,8.762916,2.076980,4.270401,0
n2_none_dc1766c4,1,0,6.118622,6.536656,7.878330,3.911531,0
n2_none_dc1766c4,1,1,9.989241,8.224361,2.076980,4.270401,0
n2_none_dc1766c4,2,0,7.064001,5.802266,7.878330,3.911531,0
n2_none_dc1766c4,2,1,8.916879,7.685807,2.076980,4.270401,0
n2_none_dc1766c4,3,0,7.594806,4.764988,7.878330,3.911531,0
n2_none_dc1766c4,3,1,7.844518,7.147253,2.076980,4.270401,0
n2_none_dc1766c4,4,0,7.878330,3.911531,10.688812,8.271330,1
n2_none_dc1766c4,4,1,6.772156,6.608699,2.076980,4.270401,0
n2_none_dc1766c4,5,0,7.878330,3.911531,10.688812,8.271330,1
n2_none_dc1766c4,5,1,5.712839,6.046166,2.076980,4.270401,0
n2_none_dc1766c4,6,0,7.932569,4.629485,10.688812,8.271330,2
n2_none_dc1766c4,6,1,4.804578,5.270389,2.076980,4.270401,0
n2_none_dc1766c4,7,0,8.133401,5.808391,10.688812,8.271330,2
n2_none_dc1766c4,7,1,3.832260,4.609716,2.076980,4.270401,0
n2_none_dc1766c4,8,0,8.607114,6.697683,10.688812,8.271330,2
n2_none_dc1766c4,8,1,2.655006,4.377537,2.076980,4.270401,0
n2_none_dc1766c4,9,0,9.552520,7.436475,10.688812,8.271330,2
n2_none_dc1766c4,9,1,2.076980,4.270401,10.747106,1.504328,1
n2_none_dc1766c4,10,0,10.519362,8.147255,10.688812,8.271330,2
n2_none_dc1766c4,10,1,2.425161,4.178913,10.747106,1.504328,2
n2_none_dc1766c4,11,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,11,1,3.578323,3.849269,10.747106,1.504328,2
n2_none_dc1766c4,12,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,12,1,4.579366,3.225411,10.747106,1.504328,2
n2_none_dc1766c4,13,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,13,1,5.551753,2.546602,10.747106,1.504328,2
n2_none_dc1766c4,14,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,14,1,6.724345,2.291828,10.747106,1.504328,2
n2_none_dc1766c4,15,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,15,1,7.901219,2.057388,10.747106,1.504328,2
n2_none_dc1766c4,16,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,16,1,9.079047,1.827780,10.747106,1.504328,2
n2_none_dc1766c4,17,0,10.688812,8.271330,10.688812,8.271330,3
n2_none_dc1766c4,17,1,10.257096,1.599307,10.747106,1.504328,2
n3_chain_0012d492,0,0,5.846453,1.323693,6.204132,3.670063,0
n3_chain_0012d492,0,1,1.029526,2.872840,1.169209,2.951026,0
n3_chain_0012d492,0,2,5.479420,5.461802,3.470633,3.968130,0
n3_chain_0012d492,1,0,6.027291,2.509988,6.204132,3.670063,0
n3_chain_0012d492,1,1,1.029526,2.872840,1.169209,2.951026,0
n3_chain_0012d492,1,2,4.395733,4.965010,3.470633,3.968130,0
n3_chain_0012d492,2,0,6.204132,3.670063,7.000693,2.638052,1
n3_chain_0012d492,2,1,1.029526,2.872840,1.169209,2.951026,0
n3_chain_0012d492,2,2,3.766830,4.306904,3.470633,3.968130,0
n3_chain_0012d492,3,0,6.204132,3.670063,7.000693,2.638052,1
n3_chain_0012d492,3,1,1.029526,2.872840,1.169209,2.951026,0
n3_chain_0012d492,3,2,3.766830,4.306904,3.470633,3.968130,0
n3_chain_0012d492,4,0,6.497419,3.290086,7.000693,2.638052,2
n3_chain_0012d492,4,1,1.029526,2.872840,1.169209,2.951026,0
n3_chain_0012d492,4,2,3.470633,3.968130,0.660833,6.986023,1
n3_chain_0012d492,5,0,7.000693,2.638052,7.000693,2.638052,3
n3_chain_0012d492,5,1,1.106550,2.972367,1.169209,2.951026,0
n3_chain_0012d492,5,2,3.263979,4.087565,0.660833,6.986023,2
n3_chain_0012d492,6,0,7.000693,2.638052,7.000693,2.638052,3
n3_chain_0012d492,6,1,1.169209,2.951026,4.109770,4.799078,1
n3_chain_0012d492,6,2,2.168162,4.570320,0.660833,6.986023,2
n3_chain_0012d492,7,0,7.000693,2.638052,7.000693,2.638052,3
n3_chain_0012d492,7,1,1.249338,3.177163,4.109770,4.799078,2
n3_chain_0012d492,7,2,1.256801,5.079471,0.660833,6.986023,2
n3_chain_0012d492,8,0,7.000693,2.638052,7.000693,2.638052,3
n3_chain_0012d492,8,1,1.957895,3.993314,4.109770,4.799078,2
n3_chain_0012d492,8,2,0.876126,6.150443,0.660833,6.986023,2
n3_chain_0012d492,9,0,7.000693,2.638052,7.000693,2.638052,3
n3_chain_0012d492,9,1,3.076432,4.427535,4.109770,4.799078,2
n3_chain_0012d492,9,2,0.660833,6.986023,0.660833,6.986023,3
n3_chain_1e0f2d7c,0,0,9.308908,7.943027,3.372346,4.262487,0
n3_chain_1e0f2d7c,0,1,2.366953,8.148791,3.410999,4.811128,0
n3_chain_1e0f2d7c,0,2,4.392453,6.147211,8.299896,7.949909,0
n3_chain_1e0f2d7c,1,0,8.475379,7.091735,3.372346,4.262487,0
n3_chain_1e0f2d7c,1,1,2.705163,6.997450,3.410999,4.811128,0
n3_chain_1e0f2d7c,1,2,5.508771,6.577496,8.299896,7.949909,0
n3_chain_1e0f2d7c,2,0,7.484810,6.426331,3.372346,4.262487,0
n3_chain_1e0f2d7c,2,1,3.068718,5.853868,3.410999,4.811128,0
n3_chain_1e0f2d7c,2,2,6.591750,7.094234,8.299896,7.949909,0
n3_chain_1e0f2d7c,3,0,6.417384,5.982575,3.372346,4.262487,0
n3_chain_1e0f2d7c,3,1,3.306097,5.248730,3.410999,4.811128,0
n3_chain_1e0f2d7c,3,2,7.665205,7.630598,8.299896,7.949909,0
n3_chain_1e0f2d7c,4,0,5.417225,5.319637,3.372346,4.262487,0
n3_chain_1e0f2d7c,4,1,3.306097,5.248730,3.410999,4.811128,0
n3_chain_1e0f2d7c,4,2,8.299896,7.949909,4.456920,5.781645,1
n3_chain_1e0f2d7c,5,0,4.473926,4.714072,3.372346,4.262487,0
n3_chain_1e0f2d7c,5,1,3.298626,5.045438,3.410999,4.811128,0
n3_chain_1e0f2d7c,5,2,8.090871,7.831974,4.456920,5.781645,2
