uid,replan_idx,agent,pos_x,pos_y,sg_x,sg_y,phase
n2_chain_5aa18f01,9,0,6.426893,0.763361,8.428389,7.477499,1
n2_chain_5aa18f01,9,1,4.122511,4.227291,0.950918,4.518102,2
n2_chain_5aa18f01,10,0,6.492596,1.600788,8.428389,7.477499,2
n2_chain_5aa18f01,10,1,2.927524,4.336862,0.950918,4.518102,2
n2_chain_5aa18f01,11,0,6.618940,2.793049,8.428389,7.477499,2
n2_chain_5aa18f01,11,1,1.732537,4.446433,0.950918,4.518102,2
n2_chain_5aa18f01,12,0,6.939391,3.700082,8.428389,7.477499,2
n2_chain_5aa18f01,12,1,0.950918,4.518102,0.950918,4.518102,3
n2_chain_5aa18f01,13,0,7.837231,4.490686,8.428389,7.477499,2
n2_chain_5aa18f01,13,1,0.950918,4.518102,0.950918,4.518102,3
n2_chain_5aa18f01,14,0,8.195085,5.457451,8.428389,7.477499,2
n2_chain_5aa18f01,14,1,0.950918,4.518102,0.950918,4.518102,3
n2_chain_5aa18f01,15,0,8.334503,6.649321,8.428389,7.477499,2
n2_chain_5aa18f01,15,1,0.950918,4.518102,0.950918,4.518102,3
n2_chain_add0f77c,0,0,2.155269,2.362686,4.010652,6.986334,0
n2_chain_add0f77c,0,1,3.895759,6.244033,6.862289,0.650532,0
n2_chain_add0f77c,1,0,2.594767,3.476324,4.010652,6.986334,0
n2_chain_add0f77c,1,1,4.692426,5.352149,6.862289,0.650532,0
n2_chain_add0f77c,2,0,3.046518,4.588042,4.010652,6.986334,0
n2_chain_add0f77c,2,1,5.542238,4.508020,6.862289,0.650532,0
n2_chain_add0f77c,3,0,3.494560,5.701261,4.010652,6.986334,0
n2_chain_add0f77c,3,1,5.990952,3.400345,6.862289,0.650532,0
n2_chain_add0f77c,4,0,3.842965,6.568745,4.010652,6.986334,0
n2_chain_add0f77c,4,1,6.361119,2.258888,6.862289,0.650532,0
n2_chain_add0f77c,5,0,3.842965,6.568745,4.010652,6.986334,0
n2_chain_add0f77c,5,1,6.760277,1.130841,6.862289,0.650532,0
n2_chain_add0f77c,6,0,3.842965,6.568745,4.010652,6.986334,0
n2_chain_add0f77c,6,1,6.862289,0.650532,3.991694,4.767228,1
n2_chain_add0f77c,7,0,4.010652,6.986334,1.967930,6.645551,1
n2_chain_add0f77c,7,1,6.650371,1.338638,3.991694,4.767228,2
n2_chain_add0f77c,8,0,3.537195,6.907349,1.967930,6.645551,2
n2_chain_add0f77c,8,1,6.297174,2.485483,3.991694,4.767228,2
n2_chain_add0f77c,9,0,2.353554,6.709884,1.967930,6.645551,2
n2_chain_add0f77c,9,1,5.932892,3.628645,3.991694,4.767228,2
n2_chain_add0f77c,10,0,1.967930,6.645551,1.967930,6.645551,3
n2_chain_add0f77c,10,1,5.538363,4.538116,3.991694,4.767228,2
n2_chain_add0f77c,11,0,1.967930,6.645551,1.967930,6.645551,3
n2_chain_add0f77c,11,1,4.356068,4.721728,3.991694,4.767228,2
n2_fork_0299c92d,0,0,6.419847,4.353982,5.659994,3.560613,0
n2_fork_0299c92d,0,1,8.682614,1.859561,6.097822,3.227736,0
n2_fork_0299c92d,1,0,5.692657,3.558646,5.659994,3.560613,0
n2_fork_0299c92d,1,1,7.622027,2.420948,6.097822,3.227736,0
n2_fork_0299c92d,2,0,5.659994,3.560613,8.900775,0.546610,1
n2_fork_0299c92d,2,1,6.729684,2.660033,6.097822,3.227736,0
n2_fork_0299c92d,3,0,5.565258,2.862740,8.900775,0.546610,2
n2_fork_0299c92d,3,1,6.410247,3.083785,6.097822,3.227736,0
n2_fork_0299c92d,4,0,6.281767,1.933053,8.900775,0.546610,2
n2_fork_0299c92d,4,1,6.097822,3.227736,5.117032,7.032645,1
n2_fork_0299c92d,5,0,7.314778,1.324177,8.900775,0.546610,2
n2_fork_0299c92d,5,1,6.097822,3.227736,5.117032,7.032645,2
n2_fork_0299c92d,6,0,8.390616,0.792706,8.900775,0.546610,2
n2_fork_0299c92d,6,1,5.883001,4.408351,5.117032,7.032645,2
n2_fork_0299c92d,7,0,8.900775,0.546610,8.900775,0.546610,3
n2_fork_0299c92d,7,1,5.621051,5.578388,5.117032,7.032645,2
n2_fork_0299c92d,8,0,8.900775,0.546610,8.900775,0.546610,3
n2_fork_0299c92d,8,1,5.226685,6.711645,5.117032,7.032645,2
n2_fork_78dd8814,0,0,2.606457,4.398262,6.387499,3.244561,0
n2_fork_78dd8814,0,1,6.483674,2.305595,3.855986,3.628191,0
n2_fork_78dd8814,1,0,3.680819,4.064746,6.387499,3.244561,0
n2_fork_78dd8814,1,1,5.397750,2.736046,3.855986,3.628191,0
n2_fork_78dd8814,2,0,4.812473,3.678061,6.387499,3.244561,0
n2_fork_78dd8814,2,1,4.880940,2.707645,3.855986,3.628191,0
n2_fork_78dd8814,3,0,5.967911,3.362542,6.387499,3.244561,0
n2_fork_78dd8814,3,1,4.178714,3.314589,3.855986,3.628191,0
n2_fork_78dd8814,4,0,6.387499,3.244561,6.616351,3.573199,1
n2_fork_78dd8814,4,1,4.178714,3.314589,3.855986,3.628191,0
n2_fork_78dd8814,5,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_78dd8814,5,1,3.855986,3.628191,1.113028,0.519320,1
n2_fork_78dd8814,6,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_78dd8814,6,1,3.641796,3.736457,1.113028,0.519320,2
n2_fork_78dd8814,7,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_78dd8814,7,1,2.502052,3.721544,1.113028,0.519320,2
n2_fork_78dd8814,8,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_78dd8814,8,1,1.779995,3.074191,1.113028,0.519320,2
n2_fork_78dd8814,9,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_78dd8814,9,1,1.801442,1.874415,1.113028,0.519320,2
n2_fork_78dd8814,10,0,6.616351,3.573199,6.616351,3.573199,3
n2_fork_78dd8814,10,1,1.477010,0.830483,1.113028,0.519320,2
n2_fork_de1ea86b,0,0,1.692503,1.279985,0.514419,7.604141,0
n2_fork_de1ea86b,0,1,7.801206,2.292468,1.053834,7.496756,0
n2_fork_de1ea86b,1,0,0.999023,1.484612,0.514419,7.604141,0
n2_fork_de1ea86b,1,1,7.355505,3.406612,1.053834,7.496756,0
n2_fork_de1ea86b,2,0,0.691249,2.228660,0.514419,7.604141,0
n2_fork_de1ea86b,2,1,6.826203,4.467094,1.053834,7.496756,0
n2_fork_de1ea86b,3,0,0.656585,3.428156,0.514419,7.604141,0
n2_fork_de1ea86b,3,1,5.938630,4.985124,1.053834,7.496756,0
n2_fork_de1ea86b,4,0,0.616759,4.627495,0.514419,7.604141,0
n2_fork_de1ea86b,4,1,4.791992,5.338801,1.053834,7.496756,0
n2_fork_de1ea86b,5,0,0.575707,5.826792,0.514419,7.604141,0
n2_fork_de1ea86b,5,1,3.639055,5.671561,1.053834,7.496756,0
n2_fork_de1ea86b,6,0,0.534365,7.026080,0.514419,7.604141,0
n2_fork_de1ea86b,6,1,2.509050,6.067330,1.053834,7.496756,0
n2_fork_de1ea86b,7,0,0.514419,7.604141,7.440916,3.184707,1
n2_fork_de1ea86b,7,1,1.825423,6.820637,1.053834,7.496756,0
n2_fork_de1ea86b,8,0,0.514419,7.604141,7.440916,3.184707,1
n2_fork_de1ea86b,8,1,1.585156,7.351865,1.053834,7.496756,0
n2_fork_de1ea86b,9,0,0.577465,6.534743,7.440916,3.184707,2
n2_fork_de1ea86b,9,1,1.053834,7.496756,3.554261,0.787035,1
n2_fork_de1ea86b,10,0,1.062296,5.683947,7.440916,3.184707,2
n2_fork_de1ea86b,10,1,1.053834,7.496756,3.554261,0.787035,1
n2_fork_de1ea86b,11,0,2.228046,5.449484,7.440916,3.184707,2
n2_fork_de1ea86b,11,1,1.626478,6.729409,3.554261,0.787035,2
n2_fork_de1ea86b,12,0,3.427564,5.465921,7.440916,3.184707,2
n2_fork_de1ea86b,12,1,2.497112,5.907863,3.554261,0.787035,2
n2_fork_de1ea86b,13,0,4.625305,5.539176,7.440916,3.184707,2
n2_fork_de1ea86b,13,1,3.353307,5.124784,3.554261,0.787035,2
n2_fork_de1ea86b,14,0,5.822392,5.622534,7.440916,3.184707,2
n2_fork_de1ea86b,14,1,3.470535,3.947289,3.554261,0.787035,2
n2_fork_de1ea86b,15,0,6.647284,4.756313,7.440916,3.184707,2
n2_fork_de1ea86b,15,1,3.501741,2.747695,3.554261,0.787035,2
n2_fork_de1ea86b,16,0,7.205669,3.700682,7.440916,3.184707,2
n2_fork_de1ea86b,16,1,3.508809,1.550075,3.554261,0.787035,2
n2_none_2971c94f,0,0,0.864629,0.815088,5.050450,0.596671,0
n2_none_2971c94f,0,1,5.855188,0.830935,5.443101,0.981800,0
n2_none_2971c94f,1,0,2.036894,0.674028,5.050450,0.596671,0
n2_none_2971c94f,1,1,5.443101,0.981800,2.449327,4.415893,1
n2_none_2971c94f,2,0,3.225412,0.695048,5.050450,0.596671,0
n2_none_2971c94f,2,1,5.443101,0.981800,2.449327,4.415893,1
n2_none_2971c94f,3,0,4.415389,0.632604,5.050450,0.596671,0
n2_none_2971c94f,3,1,5.378104,1.819281,2.449327,4.415893,2
n2_none_2971c94f,4,0,5.050450,0.596671,3.558575,7.464186,1
n2_none_2971c94f,4,1,5.247054,3.010642,2.449327,4.415893,2
n2_none_2971c94f,5,0,5.245411,1.276227,3.558575,7.464186,2
n2_none_2971c94f,5,1,4.749101,3.906824,2.449327,4.415893,2
n2_none_2971c94f,6,0,5.220662,2.475957,3.558575,7.464186,2
n2_none_2971c94f,6,1,3.580316,4.178326,2.449327,4.415893,2
n2_none_2971c94f,7,0,5.118738,3.670849,3.558575,7.464186,2
n2_none_2971c94f,7,1,2.449327,4.415893,2.449327,4.415893,3
n2_none_2971c94f,8,0,4.858043,4.837016,3.558575,7.464186,2
n2_none_2971c94f,8,1,2.449327,4.415893,2.449327,4.415893,3
n2_none_2971c94f,9,0,4.497395,5.981498,3.558575,7.464186,2
n2_none_2971c94f,9,1,2.449327,4.415893,2.449327,4.415893,3
n2_none_2971c94f,10,0,4.031327,6.996392,3.558575,7.464186,2
n2_none_2971c94f,10,1,2.449327,4.415893,2.449327,4.415893,3
n2_none_5277776c,0,0,1.981783,0.645426,4.666976,8.193533,0
n2_none_5277776c,0,1,1.191639,4.095196,8.207608,4.176474,0
n2_none_5277776c,1,0,1.958788,1.786606,4.666976,8.193533,0
n2_none_5277776c,1,1,2.391558,4.109097,8.207608,4.176474,0
n2_none_5277776c,2,0,1.986743,2.986055,4.666976,8.193533,0
n2_none_5277776c,2,1,3.591478,4.122998,8.207608,4.176474,0
n2_none_5277776c,3,0,2.207501,4.138104,4.666976,8.193533,0
n2_none_5277776c,3,1,4.791397,4.136898,8.207608,4.176474,0
n2_none_5277776c,4,0,2.892641,5.123165,4.666976,8.193533,0
n2_none_5277776c,4,1,5.991317,4.150799,8.207608,4.176474,0
n2_none_5277776c,5,0,3.537547,6.134698,4.666976,8.193533,0
n2_none_5277776c,5,1,7.191236,4.164699,8.207608,4.176474,0
n2_none_5277776c,6,0,4.122010,7.182693,4.666976,8.193533,0
n2_none_5277776c,6,1,8.207608,4.176474,4.969376,4.122201,1
n2_none_5277776c,7,0,4.666976,8.193533,9.389376,3.695896,1
n2_none_5277776c,7,1,8.207608,4.176474,4.969376,4.122201,1
n2_none_5277776c,8,0,4.666976,8.193533,9.389376,3.695896,1
n2_none_5277776c,8,1,7.607692,4.166419,4.969376,4.122201,2
n2_none_5277776c,9,0,4.735140,7.720879,9.389376,3.695896,2
n2_none_5277776c,9,1,6.407860,4.146310,4.969376,4.122201,2
n2_none_5277776c,10,0,5.005900,6.599426,9.389376,3.695896,2
n2_none_5277776c,10,1,5.208029,4.126201,4.969376,4.122201,2
n2_none_5277776c,11,0,5.804456,5.804206,9.389376,3.695896,2
n2_none_5277776c,11,1,4.969376,4.122201,4.969376,4.122201,3
n2_none_5277776c,12,0,6.860264,5.234023,9.389376,3.695896,2
n2_none_5277776c,12,1,4.969376,4.122201,4.969376,4.122201,3
n2_none_5277776c,13,0,7.927386,4.685167,9.389376,3.695896,2
n2_none_5277776c,13,1,4.969376,4.122201,4.969376,4.122201,3
n2_none_5277776c,14,0,8.945406,4.059097,9.389376,3.695896,2
n2_none_5277776c,14,1,4.969376,4.122201,4.969376,4.122201,3
n2_none_815fe4bd,0,0,8.384327,1.207457,6.893019,5.112424,0
n2_none_815fe4bd,0,1,5.756883,5.265593,6.869529,4.562926,0
n2_none_815fe4bd,1,0,7.534398,2.037047,6.893019,5.112424,0
n2_none_815fe4bd,1,1,6.616706,4.741464,6.869529,4.562926,0
n2_none_815fe4bd,2,0,7.010248,2.889487,6.893019,5.112424,0
n2_none_815fe4bd,2,1,6.820989,4.616683,6.869529,4.562926,0
n2_none_815fe4bd,3,0,6.877767,3.850929,6.893019,5.112424,0
n2_none_815fe4bd,3,1,6.875839,4.857267,6.869529,4.562926,0
n2_none_815fe4bd,4,0,6.846018,4.928536,6.893019,5.112424,0
n2_none_815fe4bd,4,1,7.684647,5.340972,6.869529,4.562926,0
n2_none_815fe4bd,5,0,6.893019,5.112424,0.966778,0.588876,1
n2_none_815fe4bd,5,1,7.987199,5.127708,6.869529,4.562926,0
n2_none_815fe4bd,6,0,6.309341,4.973428,0.966778,0.588876,2
n2_none_815fe4bd,6,1,7.545952,4.961558,6.869529,4.562926,0
n2_none_815fe4bd,7,0,5.141986,4.695434,0.966778,0.588876,2
n2_none_815fe4bd,7,1,6.869529,4.562926,2.510504,4.161874,1
n2_none_815fe4bd,8,0,3.977071,4.407864,0.966778,0.588876,2
n2_none_815fe4bd,8,1,6.511043,4.529944,2.510504,4.161874,2
n2_none_815fe4bd,9,0,2.928422,4.031512,0.966778,0.588876,2
n2_none_815fe4bd,9,1,5.316090,4.420002,2.510504,4.161874,2
n2_none_815fe4bd,10,0,2.288476,3.123125,0.966778,0.588876,2
n2_none_815fe4bd,10,1,4.121137,4.310060,2.510504,4.161874,2
n2_none_815fe4bd,11,0,1.724673,2.063858,0.966778,0.588876,2
n2_none_815fe4bd,11,1,2.926184,4.200119,2.510504,4.161874,2
n2_none_815fe4bd,12,0,1.175790,0.996748,0.966778,0.588876,2
n2_none_815fe4bd,12,1,2.510504,4.161874,2.510504,4.161874,3
n2_none_b2626e25,0,0,2.350378,2.518296,1.484472,1.650215,0
n2_none_b2626e25,0,1,1.184010,5.686611,1.073006,2.015175,0
n2_none_b2626e25,1,0,1.502915,1.668704,1.484472,1.650215,0
n2_none_b2626e25,1,1,1.147745,4.487159,1.073006,2.015175,0
n2_none_b2626e25,2,0,1.484472,1.650215,5.054707,4.745557,1
n2_none_b2626e25,2,1,0.873182,3.401429,1.073006,2.015175,0
n2_none_b2626e25,3,0,1.948343,2.350517,5.054707,4.745557,2
n2_none_b2626e25,3,1,0.969650,2.272861,1.073006,2.015175,0
n2_none_b2626e25,4,0,2.615338,3.348011,5.054707,4.745557,2
n2_none_b2626e25,4,1,1.073006,2.015175,0.738319,3.506249,1
n2_none_b2626e25,5,0,3.328693,4.241037,5.054707,4.745557,2
n2_none_b2626e25,5,1,0.836474,3.068955,0.738319,3.506249,2
n2_none_b2626e25,6,0,4.477960,4.585509,5.054707,4.745557,2
n2_none_b2626e25,6,1,0.738319,3.506249,0.738319,3.506249,3
n2_none_e239d708,0,0,4.468120,1.601338,3.904026,5.832503,0
n2_none_e239d708,0,1,7.192974,6.220778,3.922799,5.282823,0
n2_none_e239d708,1,0,4.321894,2.789670,3.904026,5.832503,0
n2_none_e239d708,1,1,5.997161,6.253190,3.922799,5.282823,0
n2_none_e239d708,2,0,4.278864,3.841508,3.904026,5.832503,0
n2_none_e239d708,2,1,4.901948,6.050656,3.922799,5.282823,0
n2_none_e239d708,3,0,4.379863,4.343301,3.904026,5.832503,0
n2_none_e239d708,3,1,3.962838,5.314816,3.922799,5.282823,0
n2_none_e239d708,4,0,4.405438,4.418790,3.904026,5.832503,0
n2_none_e239d708,4,1,3.922799,5.282823,0.826683,6.163826,1
n2_none_e239d708,5,0,4.316096,4.602150,3.904026,5.832503,0
n2_none_e239d708,5,1,3.759405,5.602614,0.826683,6.163826,2
n2_none_e239d708,6,0,3.933440,5.738819,3.904026,5.832503,0
n2_none_e239d708,6,1,2.934186,6.262337,0.826683,6.163826,2
n2_none_e239d708,7,0,3.904026,5.832503,4.038271,6.632898,1
n2_none_e239d708,7,1,1.734356,6.243628,0.826683,6.163826,2
n3_chain_039e0fc2,0,0,2.437940,9.416880,2.176029,2.582442,0
n3_chain_039e0fc2,0,1,9.184863,9.116386,0.935295,8.435566,0
n3_chain_039e0fc2,0,2,4.493304,4.752137,1.675931,2.811358,0
n3_chain_039e0fc2,1,0,1.758818,8.427623,2.176029,2.582442,0
n3_chain_039e0fc2,1,1,8.487358,8.139921,0.935295,8.435566,0
n3_chain_039e0fc2,1,2,4.729692,3.575667,1.675931,2.811358,0
n3_chain_039e0fc2,2,0,1.143184,7.400396,2.176029,2.582442,0
n3_chain_039e0fc2,2,1,7.704385,7.236275,0.935295,8.435566,0
n3_chain_039e0fc2,2,2,4.397269,2.540579,1.675931,2.811358,0
n3_chain_039e0fc2,3,0,1.057630,6.212868,2.176029,2.582442,0
n3_chain_039e0fc2,3,1,6.847713,6.845906,0.935295,8.435566,0
n3_chain_039e0fc2,3,2,3.200932,2.491627,1.675931,2.811358,0
n3_chain_039e0fc2,4,0,1.060991,5.012873,2.176029,2.582442,0
n3_chain_039e0fc2,4,1,5.649099,6.887818,0.935295,8.435566,0
n3_chain_039e0fc2,4,2,2.101099,2.555354,1.675931,2.811358,0
n3_chain_039e0fc2,5,0,1.149272,3.876913,2.176029,2.582442,0
n3_chain_039e0fc2,5,1,4.489820,7.173508,0.935295,8.435566,0
n3_chain_039e0fc2,5,2,2.112677,2.594230,1.675931,2.811358,0
n3_chain_039e0fc2,6,0,1.712518,3.041795,2.176029,2.582442,0
n3_chain_039e0fc2,6,1,3.359867,7.577493,0.935295,8.435566,0
n3_chain_039e0fc2,6,2,2.099793,2.131534,1.675931,2.811358,0
n3_chain_039e0fc2,7,0,2.176029,2.582442,8.627479,4.562166,1
n3_chain_039e0fc2,7,1,2.228816,7.978395,0.935295,8.435566,0
n3_chain_039e0fc2,7,2,1.406197,2.013056,1.675931,2.811358,0
n3_chain_039e0fc2,8,0,2.412440,2.541094,8.627479,4.562166,2
n3_chain_039e0fc2,8,1,1.359582,8.285632,0.935295,8.435566,0
n3_chain_039e0fc2,8,2,1.323422,2.708909,1.675931,2.811358,0
n3_chain_039e0fc2,9,0,3.594497,2.334355,8.627479,4.562166,2
n3_chain_039e0fc2,9,1,1.359582,8.285632,0.935295,8.435566,0
n3_chain_039e0fc2,9,2,1.675931,2.811358,4.831507,5.253510,1
n3_chain_039e0fc2,10,0,4.768254,2.097818,8.627479,4.562166,2
n3_chain_039e0fc2,10,1,0.960076,8.400785,0.935295,8.435566,0
n3_chain_039e0fc2,10,2,2.145014,2.709569,4.831507,5.253510,2
n3_chain_039e0fc2,11,0,5.962549,2.071250,8.627479,4.562166,2
n3_chain_039e0fc2,11,1,0.935295,8.435566,2.494001,1.975844,1
n3_chain_039e0fc2,11,2,3.317958,2.456207,4.831507,5.253510,2
n3_chain_039e0fc2,12,0,7.162252,2.089225,8.627479,4.562166,2
n3_chain_039e0fc2,12,1,0.957328,7.595855,2.494001,1.975844,2
n3_chain_039e0fc2,12,2,4.399919,2.537006,4.831507,5.253510,2
n3_chain_039e0fc2,13,0,7.961849,2.173116,8.627479,4.562166,2
n3_chain_039e0fc2,13,1,0.988805,6.396268,2.494001,1.975844,2
n3_chain_039e0fc2,13,2,4.808866,3.612968,4.831507,5.253510,2
n3_chain_039e0fc2,14,0,8.310955,2.864658,8.627479,4.562166,2
n3_chain_039e0fc2,14,1,1.020281,5.196681,2.494001,1.975844,2
n3_chain_039e0fc2,14,2,4.834213,4.812189,4.831507,5.253510,2
n3_chain_039e0fc2,15,0,8.533080,4.043898,8.627479,4.562166,2
n3_chain_039e0fc2,15,1,1.155896,4.012215,2.494001,1.975844,2
n3_chain_039e0fc2,15,2,4.831507,5.253510,4.831507,5.253510,3
n3_chain_039e0fc2,16,0,8.627479,4.562166,8.627479,4.562166,3
n3_chain_039e0fc2,16,1,1.624805,3.043163,2.494001,1.975844,2
n3_chain_039e0fc2,16,2,4.831507,5.253510,4.831507,5.253510,3
n3_chain_039e0fc2,17,0,8.627479,4.562166,8.627479,4.562166,3
n3_chain_039e0fc2,17,1,2.381836,2.112147,2.494001,1.975844,2
n3_chain_039e0fc2,17,2,4.831507,5.253510,4.831507,5.253510,3
n3_chain_1f24e923,0,0,5.273868,4.365445,4.342161,0.557736,0
n3_chain_1f24e923,0,1,5.940060,7.235618,1.834694,3.807059,0
n3_chain_1f24e923,0,2,1.596599,3.897395,6.786864,4.182023,0
n3_chain_1f24e923,1,0,4.747006,3.287291,4.342161,0.557736,0
n3_chain_1f24e923,1,1,5.522104,6.128275,1.834694,3.807059,0
n3_chain_1f24e923,1,2,2.592617,3.887314,6.786864,4.182023,0
n3_chain_1f24e923,2,0,4.220144,2.209137,4.342161,0.557736,0
n3_chain_1f24e923,2,1,4.963137,5.124719,1.834694,3.807059,0
n3_chain_1f24e923,2,2,3.649570,3.604776,6.786864,4.182023,0
n3_chain_1f24e923,3,0,3.979775,1.135777,4.342161,0.557736,0
n3_chain_1f24e923,3,1,4.131161,4.465404,1.834694,3.807059,0
n3_chain_1f24e923,3,2,4.577686,3.631746,6.786864,4.182023,0
n3_chain_1f24e923,4,0,4.096337,0.934659,4.342161,0.557736,0
n3_chain_1f24e923,4,1,2.980990,4.123490,1.834694,3.807059,0
n3_chain_1f24e923,4,2,5.708834,4.013948,6.786864,4.182023,0
n3_chain_1f24e923,5,0,4.096337,0.934659,4.342161,0.557736,0
n3_chain_1f24e923,5,1,2.268540,3.926547,1.834694,3.807059,0
n3_chain_1f24e923,5,2,6.786864,4.182023,1.198445,5.066874,1
n3_chain_1f24e923,6,0,4.096337,0.934659,4.342161,0.557736,0
n3_chain_1f24e923,6,1,2.268540,3.926547,1.834694,3.807059,0
n3_chain_1f24e923,6,2,6.786864,4.182023,1.198445,5.066874,1
n3_chain_1f24e923,7,0,4.096337,0.934659,4.342161,0.557736,0
n3_chain_1f24e923,7,1,1.834694,3.807059,5.742870,6.524402,1
n3_chain_1f24e923,7,2,5.889642,3.840567,1.198445,5.066874,2
n3_chain_1f24e923,8,0,4.227443,0.733633,4.342161,0.557736,0
n3_chain_1f24e923,8,1,2.066608,3.868833,5.742870,6.524402,2
n3_chain_1f24e923,8,2,4.760559,3.435408,1.198445,5.066874,2
n3_chain_1f24e923,9,0,4.342161,0.557736,3.887366,2.035976,1
n3_chain_1f24e923,9,1,3.226175,4.177708,5.742870,6.524402,2
n3_chain_1f24e923,9,2,3.649083,3.293556,1.198445,5.066874,2
n3_chain_1f24e923,10,0,4.185657,1.136433,3.887366,2.035976,2
n3_chain_1f24e923,10,1,4.346563,4.593677,5.742870,6.524402,2
n3_chain_1f24e923,10,2,2.680417,3.823530,1.198445,5.066874,2
n3_chain_1f24e923,11,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_1f24e923,11,1,5.101639,5.244726,5.742870,6.524402,2
n3_chain_1f24e923,11,2,1.756001,4.588481,1.198445,5.066874,2
n3_chain_1f24e923,12,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_1f24e923,12,1,5.640315,6.316974,5.742870,6.524402,2
n3_chain_1f24e923,12,2,1.198445,5.066874,1.198445,5.066874,3
n3_chain_3695bb99,0,0,0.864629,0.815088,5.443101,0.981800,0
n3_chain_3695bb99,0,1,5.855188,0.830935,5.349025,1.523694,0
n3_chain_3695bb99,0,2,3.558575,7.464186,7.404493,5.469368,0
n3_chain_3695bb99,1,0,1.743551,0.674902,5.443101,0.981800,0
n3_chain_3695bb99,1,1,5.614504,1.160347,5.349025,1.523694,0
n3_chain_3695bb99,1,2,4.623809,6.911666,7.404493,5.469368,0
n3_chain_3695bb99,2,0,2.641646,0.664427,5.443101,0.981800,0
