uid,replan_idx,agent,pos_x,pos_y,sg_x,sg_y,phase
n2_chain_78a396e2,8,0,4.780996,1.281603,6.356310,2.645652,1
n2_chain_78a396e2,8,1,3.990977,0.519868,4.242062,1.171827,0
n2_chain_78a396e2,9,0,5.143866,1.595808,6.356310,2.645652,2
n2_chain_78a396e2,9,1,4.188943,0.816538,4.242062,1.171827,0
n2_chain_78a396e2,10,0,6.051041,2.381323,6.356310,2.645652,2
n2_chain_78a396e2,10,1,4.242062,1.171827,3.222260,4.128838,1
n2_chain_78a396e2,11,0,6.356310,2.645652,6.356310,2.645652,3
n2_chain_78a396e2,11,1,4.225553,1.771599,3.222260,4.128838,2
n2_chain_78a396e2,12,0,6.356310,2.645652,6.356310,2.645652,3
n2_chain_78a396e2,12,1,4.095674,2.958432,3.222260,4.128838,2
n2_chain_78a396e2,13,0,6.356310,2.645652,6.356310,2.645652,3
n2_chain_78a396e2,13,1,3.589177,3.797158,3.222260,4.128838,2
n2_chain_df59fd82,0,0,2.419021,0.696727,7.017742,7.217057,0
n2_chain_df59fd82,0,1,3.439989,6.953727,3.752843,0.549479,0
n2_chain_df59fd82,1,0,3.294505,1.509184,7.017742,7.217057,0
n2_chain_df59fd82,1,1,3.950330,6.175704,3.752843,0.549479,0
n2_chain_df59fd82,2,0,3.964567,2.398277,7.017742,7.217057,0
n2_chain_df59fd82,2,1,3.862926,5.104996,3.752843,0.549479,0
n2_chain_df59fd82,3,0,4.160029,3.574108,7.017742,7.217057,0
n2_chain_df59fd82,3,1,4.087157,5.056483,3.752843,0.549479,0
n2_chain_df59fd82,4,0,4.453431,4.737465,7.017742,7.217057,0
n2_chain_df59fd82,4,1,4.007055,5.874252,3.752843,0.549479,0
n2_chain_df59fd82,5,0,4.718457,5.907626,7.017742,7.217057,0
n2_chain_df59fd82,5,1,3.926896,6.193486,3.752843,0.549479,0
n2_chain_df59fd82,6,0,5.027930,6.798759,7.017742,7.217057,0
n2_chain_df59fd82,6,1,3.965297,5.006736,3.752843,0.549479,0
n2_chain_df59fd82,7,0,5.852905,7.085241,7.017742,7.217057,0
n2_chain_df59fd82,7,1,3.960632,3.806746,3.752843,0.549479,0
n2_chain_df59fd82,8,0,6.942211,7.211144,7.017742,7.217057,0
n2_chain_df59fd82,8,1,3.942223,2.607000,3.752843,0.549479,0
n2_chain_df59fd82,9,0,7.017742,7.217057,6.252036,7.199139,1
n2_chain_df59fd82,9,1,3.798205,1.420485,3.752843,0.549479,0
n2_chain_df59fd82,10,0,6.777808,7.211442,6.252036,7.199139,2
n2_chain_df59fd82,10,1,3.773794,0.850269,3.752843,0.549479,0
n2_chain_df59fd82,11,0,6.252036,7.199139,6.252036,7.199139,3
n2_chain_df59fd82,11,1,3.752843,0.549479,0.953142,2.141041,1
n2_chain_df59fd82,12,0,6.252036,7.199139,6.252036,7.199139,3
n2_chain_df59fd82,12,1,3.752843,0.549479,0.953142,2.141041,2
n2_chain_df59fd82,13,0,6.252036,7.199139,6.252036,7.199139,3
n2_chain_df59fd82,13,1,2.706428,1.136859,0.953142,2.141041,2
n2_chain_df59fd82,14,0,6.252036,7.199139,6.252036,7.199139,3
n2_chain_df59fd82,14,1,1.660013,1.724239,0.953142,2.141041,2
n2_fork_42b91219,0,0,9.457158,6.710732,11.481508,4.272077,0
n2_fork_42b91219,0,1,1.296813,11.291627,10.955460,4.111534,0
n2_fork_42b91219,1,0,10.258592,5.818436,11.481508,4.272077,0
n2_fork_42b91219,1,1,2.318991,10.663015,10.955460,4.111534,0
n2_fork_42b91219,2,0,11.006387,4.879967,11.481508,4.272077,0
n2_fork_42b91219,2,1,3.341169,10.034404,10.955460,4.111534,0
n2_fork_42b91219,3,0,11.204393,4.626629,11.481508,4.272077,0
n2_fork_42b91219,3,1,4.363347,9.405792,10.955460,4.111534,0
n2_fork_42b91219,4,0,11.204393,4.626629,11.481508,4.272077,0
n2_fork_42b91219,4,1,5.385710,8.777483,10.955460,4.111534,0
n2_fork_42b91219,5,0,11.204393,4.626629,11.481508,4.272077,0
n2_fork_42b91219,5,1,6.418561,8.166692,10.955460,4.111534,0
n2_fork_42b91219,6,0,11.204393,4.626629,11.481508,4.272077,0
n2_fork_42b91219,6,1,7.477168,7.601827,10.955460,4.111534,0
n2_fork_42b91219,7,0,11.204393,4.626629,11.481508,4.272077,0
n2_fork_42b91219,7,1,8.551798,7.067859,10.955460,4.111534,0
n2_fork_42b91219,8,0,11.086994,4.514681,11.481508,4.272077,0
n2_fork_42b91219,8,1,9.581244,6.477077,10.955460,4.111534,0
n2_fork_42b91219,9,0,11.042432,4.131564,11.481508,4.272077,0
n2_fork_42b91219,9,1,10.182324,5.462263,10.955460,4.111534,0
n2_fork_42b91219,10,0,11.402674,3.227406,11.481508,4.272077,0
n2_fork_42b91219,10,1,10.827521,4.458578,10.955460,4.111534,0
n2_fork_42b91219,11,0,11.534166,3.107591,11.481508,4.272077,0
n2_fork_42b91219,11,1,10.955460,4.111534,3.350170,10.433543,1
n2_fork_42b91219,12,0,11.517903,3.467224,11.481508,4.272077,0
n2_fork_42b91219,12,1,10.743153,4.542029,3.350170,10.433543,2
n2_fork_42b91219,13,0,11.481508,4.272077,6.632884,7.140305,1
n2_fork_42b91219,13,1,10.185752,5.604104,3.350170,10.433543,2
n2_fork_42b91219,14,0,11.481508,4.272077,6.632884,7.140305,1
n2_fork_42b91219,14,1,9.473019,6.538947,3.350170,10.433543,2
n2_fork_42b91219,15,0,10.970033,4.938406,6.632884,7.140305,2
n2_fork_42b91219,15,1,8.418303,7.110763,3.350170,10.433543,2
n2_fork_42b91219,16,0,10.187637,5.845994,6.632884,7.140305,2
n2_fork_42b91219,16,1,7.356011,7.668720,3.350170,10.433543,2
n2_fork_42b91219,17,0,9.335008,6.536024,6.632884,7.140305,2
n2_fork_42b91219,17,1,6.333099,8.295498,3.350170,10.433543,2
n2_fork_42b91219,18,0,8.166629,6.809452,6.632884,7.140305,2
n2_fork_42b91219,18,1,5.348895,8.981952,3.350170,10.433543,2
n2_fork_42b91219,19,0,6.993706,7.062922,6.632884,7.140305,2
n2_fork_42b91219,19,1,4.376579,9.685226,3.350170,10.433543,2
n2_fork_42b91219,20,0,6.632884,7.140305,6.632884,7.140305,3
n2_fork_42b91219,20,1,3.406916,10.392158,3.350170,10.433543,2
n2_fork_bab01756,0,0,4.535191,0.889821,5.514323,2.461500,0
n2_fork_bab01756,0,1,1.342763,2.511695,5.258434,2.948348,0
n2_fork_bab01756,1,0,5.169713,1.908340,5.514323,2.461500,0
n2_fork_bab01756,1,1,2.510716,2.787168,5.258434,2.948348,0
n2_fork_bab01756,2,0,5.514323,2.461500,5.881713,6.900217,1
n2_fork_bab01756,2,1,3.621851,2.891078,5.258434,2.948348,0
n2_fork_bab01756,3,0,5.615590,2.525881,5.881713,6.900217,2
n2_fork_bab01756,3,1,4.620218,3.057542,5.258434,2.948348,0
n2_fork_bab01756,4,0,6.478142,3.213559,5.881713,6.900217,2
n2_fork_bab01756,4,1,5.258434,2.948348,3.187162,4.960809,1
n2_fork_bab01756,5,0,6.553763,4.394873,5.881713,6.900217,2
n2_fork_bab01756,5,1,5.020137,2.976871,3.187162,4.960809,2
n2_fork_bab01756,6,0,6.546169,5.594802,5.881713,6.900217,2
n2_fork_bab01756,6,1,4.003399,3.191699,3.187162,4.960809,2
n2_fork_bab01756,7,0,6.162330,6.655701,5.881713,6.900217,2
n2_fork_bab01756,7,1,3.474590,4.250466,3.187162,4.960809,2
n2_none_01f73d01,0,0,1.692503,1.279985,0.514419,7.604141,0
n2_none_01f73d01,0,1,7.801206,2.292468,1.053834,7.496756,0
n2_none_01f73d01,1,0,0.999023,1.484612,0.514419,7.604141,0
n2_none_01f73d01,1,1,7.355505,3.406612,1.053834,7.496756,0
n2_none_01f73d01,2,0,0.691249,2.228660,0.514419,7.604141,0
n2_none_01f73d01,2,1,6.829996,4.431294,1.053834,7.496756,0
n2_none_01f73d01,3,0,0.656585,3.428156,0.514419,7.604141,0
n2_none_01f73d01,3,1,6.042224,4.947739,1.053834,7.496756,0
n2_none_01f73d01,4,0,0.616759,4.627495,0.514419,7.604141,0
n2_none_01f73d01,4,1,4.897381,5.307092,1.053834,7.496756,0
n2_none_01f73d01,5,0,0.575707,5.826792,0.514419,7.604141,0
n2_none_01f73d01,5,1,3.744845,5.641231,1.053834,7.496756,0
n2_none_01f73d01,6,0,0.534365,7.026080,0.514419,7.604141,0
n2_none_01f73d01,6,1,2.606773,6.016718,1.053834,7.496756,0
n2_none_01f73d01,7,0,0.514419,7.604141,7.440916,3.184707,1
n2_none_01f73d01,7,1,1.892767,6.738103,1.053834,7.496756,0
n2_none_01f73d01,8,0,0.514419,7.604141,7.440916,3.184707,1
n2_none_01f73d01,8,1,1.574753,7.318900,1.053834,7.496756,0
n2_none_01f73d01,9,0,0.632371,6.794450,7.440916,3.184707,2
n2_none_01f73d01,9,1,1.053834,7.496756,3.554261,0.787035,1
n2_none_01f73d01,10,0,1.743290,6.345592,7.440916,3.184707,2
n2_none_01f73d01,10,1,1.053834,7.496756,3.554261,0.787035,1
n2_none_01f73d01,11,0,2.866419,5.924828,7.440916,3.184707,2
n2_none_01f73d01,11,1,1.588125,6.757491,3.554261,0.787035,2
n2_none_01f73d01,12,0,4.014400,5.575485,7.440916,3.184707,2
n2_none_01f73d01,12,1,2.458653,5.935765,3.554261,0.787035,2
n2_none_01f73d01,13,0,5.167625,5.243721,7.440916,3.184707,2
n2_none_01f73d01,13,1,3.311571,5.156769,3.554261,0.787035,2
n2_none_01f73d01,14,0,6.286487,4.823965,7.440916,3.184707,2
n2_none_01f73d01,14,1,3.467067,4.034704,3.554261,0.787035,2
n2_none_01f73d01,15,0,6.878728,4.444129,7.440916,3.184707,2
n2_none_01f73d01,15,1,3.499116,2.835132,3.554261,0.787035,2
n2_none_01f73d01,16,0,7.368828,3.348847,7.440916,3.184707,2
n2_none_01f73d01,16,1,3.531397,1.635566,3.554261,0.787035,2
n2_none_424c7e5c,0,0,4.279944,7.466376,0.688337,2.291081,0
n2_none_424c7e5c,0,1,6.799784,2.625073,1.214522,2.130987,0
n2_none_424c7e5c,1,0,3.814735,6.405920,0.688337,2.291081,0
n2_none_424c7e5c,1,1,5.621844,2.804210,1.214522,2.130987,0
n2_none_424c7e5c,2,0,3.605184,5.594708,0.688337,2.291081,0
n2_none_424c7e5c,2,1,4.430894,2.937631,1.214522,2.130987,0
n2_none_424c7e5c,3,0,3.284104,4.513402,0.688337,2.291081,0
n2_none_424c7e5c,3,1,3.244313,2.783515,1.214522,2.130987,0
n2_none_424c7e5c,4,0,2.874167,3.433200,0.688337,2.291081,0
n2_none_424c7e5c,4,1,2.139519,2.333440,1.214522,2.130987,0
n2_none_424c7e5c,5,0,1.977815,2.923062,0.688337,2.291081,0
n2_none_424c7e5c,5,1,1.214522,2.130987,5.106577,1.818108,1
n2_none_424c7e5c,6,0,1.216712,3.097934,0.688337,2.291081,0
n2_none_424c7e5c,6,1,1.214522,2.130987,5.106577,1.818108,1
n2_none_424c7e5c,7,0,0.779243,2.507067,0.688337,2.291081,0
n2_none_424c7e5c,7,1,1.932207,2.073293,5.106577,1.818108,2
n2_none_424c7e5c,8,0,0.688337,2.291081,1.353898,1.093716,1
n2_none_424c7e5c,8,1,3.128348,1.977136,5.106577,1.818108,2
n2_none_424c7e5c,9,0,0.804940,2.081310,1.353898,1.093716,2
n2_none_424c7e5c,9,1,4.324489,1.880980,5.106577,1.818108,2
n2_none_6ecdad40,0,0,7.296994,1.088591,4.622716,8.037243,0
n2_none_6ecdad40,0,1,5.452864,5.516680,1.002848,3.970285,0
n2_none_6ecdad40,1,0,6.308073,1.768272,4.622716,8.037243,0
n2_none_6ecdad40,1,1,4.512940,4.772496,1.002848,3.970285,0
n2_none_6ecdad40,2,0,5.395875,2.541474,4.622716,8.037243,0
n2_none_6ecdad40,2,1,3.450488,4.260807,1.002848,3.970285,0
n2_none_6ecdad40,3,0,5.055337,3.460563,4.622716,8.037243,0
n2_none_6ecdad40,3,1,2.259159,4.116832,1.002848,3.970285,0
n2_none_6ecdad40,4,0,4.940628,4.655068,4.622716,8.037243,0
n2_none_6ecdad40,4,1,1.187127,3.977961,1.002848,3.970285,0
n2_none_6ecdad40,5,0,4.827982,5.849769,4.622716,8.037243,0
n2_none_6ecdad40,5,1,1.002848,3.970285,5.681346,9.199962,1
n2_none_6ecdad40,6,0,4.715827,7.044516,4.622716,8.037243,0
n2_none_6ecdad40,6,1,0.828252,4.662423,5.681346,9.199962,2
n2_none_6ecdad40,7,0,4.622716,8.037243,4.990878,4.320172,1
n2_none_6ecdad40,7,1,0.839457,5.862362,5.681346,9.199962,2
n2_none_6ecdad40,8,0,4.622716,8.037243,4.990878,4.320172,1
n2_none_6ecdad40,8,1,0.925578,7.016549,5.681346,9.199962,2
n2_none_6ecdad40,9,0,4.729165,6.962502,4.990878,4.320172,2
n2_none_6ecdad40,9,1,1.562609,7.596160,5.681346,9.199962,2
n2_none_6ecdad40,10,0,4.847442,5.768345,4.990878,4.320172,2
n2_none_6ecdad40,10,1,2.672527,8.052114,5.681346,9.199962,2
n2_none_6ecdad40,11,0,4.965719,4.574188,4.990878,4.320172,2
n2_none_6ecdad40,11,1,3.792201,8.483762,5.681346,9.199962,2
n2_none_6ecdad40,12,0,4.990878,4.320172,4.990878,4.320172,3
n2_none_6ecdad40,12,1,4.914118,8.909558,5.681346,9.199962,2
n2_none_8eb6242b,0,0,7.351373,6.289021,2.734047,3.426379,0
n2_none_8eb6242b,0,1,1.952075,6.449059,2.644654,3.969066,0
n2_none_8eb6242b,1,0,6.356166,5.618526,2.734047,3.426379,0
n2_none_8eb6242b,1,1,2.052206,5.254022,2.644654,3.969066,0
n2_none_8eb6242b,2,0,5.355586,4.956136,2.734047,3.426379,0
n2_none_8eb6242b,2,1,2.500102,4.176596,2.644654,3.969066,0
n2_none_8eb6242b,3,0,4.353540,4.322529,2.734047,3.426379,0
n2_none_8eb6242b,3,1,2.644654,3.969066,4.279000,1.248161,1
n2_none_8eb6242b,4,0,3.666063,3.526028,2.734047,3.426379,0
n2_none_8eb6242b,4,1,2.657180,3.849721,4.279000,1.248161,2
n2_none_8eb6242b,5,0,3.204096,3.661697,2.734047,3.426379,0
n2_none_8eb6242b,5,1,2.728414,2.847610,4.279000,1.248161,2
n2_none_8eb6242b,6,0,2.734047,3.426379,1.355977,1.804354,1
n2_none_8eb6242b,6,1,3.556050,2.033477,4.279000,1.248161,2
n2_none_8eb6242b,7,0,2.734047,3.426379,1.355977,1.804354,1
n2_none_8eb6242b,7,1,4.279000,1.248161,4.279000,1.248161,3
n2_none_8eb6242b,8,0,2.034778,2.603322,1.355977,1.804354,2
n2_none_8eb6242b,8,1,4.279000,1.248161,4.279000,1.248161,3
n2_none_c8ca6ab3,0,0,7.361648,1.853209,7.413959,2.985697,0
n2_none_c8ca6ab3,0,1,1.652498,0.613109,5.215101,6.094175,0
n2_none_c8ca6ab3,1,0,7.413959,2.985697,1.037941,3.296264,1
n2_none_c8ca6ab3,1,1,1.393586,1.609644,5.215101,6.094175,0
n2_none_c8ca6ab3,2,0,7.413959,2.985697,1.037941,3.296264,1
n2_none_c8ca6ab3,2,1,1.410501,2.809338,5.215101,6.094175,0
n2_none_c8ca6ab3,3,0,6.976823,3.177950,1.037941,3.296264,2
n2_none_c8ca6ab3,3,1,1.548101,3.837867,5.215101,6.094175,0
n2_none_c8ca6ab3,4,0,5.846780,3.580600,1.037941,3.296264,2
n2_none_c8ca6ab3,4,1,2.553252,4.488196,5.215101,6.094175,0
n2_none_c8ca6ab3,5,0,4.881433,3.877798,1.037941,3.296264,2
n2_none_c8ca6ab3,5,1,3.658954,4.944201,5.215101,6.094175,0
n2_none_c8ca6ab3,6,0,3.681492,3.866691,1.037941,3.296264,2
n2_none_c8ca6ab3,6,1,4.648545,5.601689,5.215101,6.094175,0
n2_none_c8ca6ab3,7,0,2.481496,3.864050,1.037941,3.296264,2
n2_none_c8ca6ab3,7,1,5.215101,6.094175,4.811852,6.671516,1
n2_none_c8ca6ab3,8,0,1.444566,3.742597,1.037941,3.296264,2
n2_none_c8ca6ab3,8,1,5.215101,6.094175,4.811852,6.671516,1
n2_none_ef7bbfdb,0,0,10.666386,5.680009,9.841600,7.588799,0
n2_none_ef7bbfdb,0,1,8.131347,1.679280,4.971966,6.182360,0
n2_none_ef7bbfdb,1,0,10.020750,6.675821,9.841600,7.588799,0
n2_none_ef7bbfdb,1,1,7.158054,2.379732,4.971966,6.182360,0
n2_none_ef7bbfdb,2,0,9.841600,7.588799,1.649979,2.720982,1
n2_none_ef7bbfdb,2,1,6.387383,3.279313,4.971966,6.182360,0
n2_none_ef7bbfdb,3,0,9.377797,7.465158,1.649979,2.720982,2
n2_none_ef7bbfdb,3,1,5.841933,4.348042,4.971966,6.182360,0
n2_none_ef7bbfdb,4,0,8.218701,7.154535,1.649979,2.720982,2
n2_none_ef7bbfdb,4,1,5.325625,5.431282,4.971966,6.182360,0
n2_none_ef7bbfdb,5,0,7.079277,6.785734,1.649979,2.720982,2
n2_none_ef7bbfdb,5,1,4.971966,6.182360,10.228946,7.977926,1
n2_none_ef7bbfdb,6,0,6.195773,6.268913,1.649979,2.720982,2
n2_none_ef7bbfdb,6,1,4.985312,6.265293,10.228946,7.977926,2
n2_none_ef7bbfdb,7,0,5.247868,5.543022,1.649979,2.720982,2
n2_none_ef7bbfdb,7,1,5.884730,6.725287,10.228946,7.977926,2
n2_none_ef7bbfdb,8,0,4.281957,4.831331,1.649979,2.720982,2
n2_none_ef7bbfdb,8,1,7.061411,6.951246,10.228946,7.977926,2
n2_none_ef7bbfdb,9,0,3.341381,4.086155,1.649979,2.720982,2
n2_none_ef7bbfdb,9,1,8.209150,7.301147,10.228946,7.977926,2
n2_none_ef7bbfdb,10,0,2.407051,3.333144,1.649979,2.720982,2
n2_none_ef7bbfdb,10,1,9.347760,7.680031,10.228946,7.977926,2
n3_chain_130758ed,0,0,5.273868,4.365445,4.342161,0.557736,0
n3_chain_130758ed,0,1,5.940060,7.235618,1.834694,3.807059,0
n3_chain_130758ed,0,2,1.596599,3.897395,1.418772,4.166932,0
n3_chain_130758ed,1,0,4.747006,3.287291,4.342161,0.557736,0
n3_chain_130758ed,1,1,5.478618,6.130880,1.834694,3.807059,0
n3_chain_130758ed,1,2,1.596599,3.897395,1.418772,4.166932,0
n3_chain_130758ed,2,0,4.220144,2.209137,4.342161,0.557736,0
n3_chain_130758ed,2,1,4.891269,5.089391,1.834694,3.807059,0
n3_chain_130758ed,2,2,1.596599,3.897395,1.418772,4.166932,0
n3_chain_130758ed,3,0,3.937556,1.111051,4.342161,0.557736,0
n3_chain_130758ed,3,1,4.174930,4.419294,1.834694,3.807059,0
n3_chain_130758ed,3,2,1.596599,3.897395,1.418772,4.166932,0
n3_chain_130758ed,4,0,4.342161,0.557736,3.887366,2.035976,1
n3_chain_130758ed,4,1,3.041085,4.087949,1.834694,3.807059,0
n3_chain_130758ed,4,2,1.596599,3.897395,1.418772,4.166932,0
n3_chain_130758ed,5,0,4.342161,0.557736,3.887366,2.035976,1
n3_chain_130758ed,5,1,2.299047,3.885668,1.834694,3.807059,0
n3_chain_130758ed,5,2,1.596599,3.897395,1.418772,4.166932,0
n3_chain_130758ed,6,0,4.072630,1.478228,3.887366,2.035976,2
n3_chain_130758ed,6,1,2.227412,4.029557,1.834694,3.807059,0
n3_chain_130758ed,6,2,1.418772,4.166932,1.198445,5.066874,1
n3_chain_130758ed,7,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_130758ed,7,1,1.913000,3.851423,1.834694,3.807059,0
n3_chain_130758ed,7,2,1.333164,4.516605,1.198445,5.066874,2
n3_chain_130758ed,8,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_130758ed,8,1,1.834694,3.807059,5.742870,6.524402,1
n3_chain_130758ed,8,2,1.198445,5.066874,1.198445,5.066874,3
n3_chain_130758ed,9,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_130758ed,9,1,2.646392,4.023271,5.742870,6.524402,2
n3_chain_130758ed,9,2,1.198445,5.066874,1.198445,5.066874,3
n3_chain_130758ed,10,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_130758ed,10,1,3.803024,4.342447,5.742870,6.524402,2
n3_chain_130758ed,10,2,1.198445,5.066874,1.198445,5.066874,3
n3_chain_130758ed,11,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_130758ed,11,1,4.805422,4.723050,5.742870,6.524402,2
n3_chain_130758ed,11,2,1.198445,5.066874,1.198445,5.066874,3
n3_chain_130758ed,12,0,3.887366,2.035976,3.887366,2.035976,3
n3_chain_130758ed,12,1,5.374393,5.779121,5.742870,6.524402,2
n3_chain_130758ed,12,2,1.198445,5.066874,1.198445,5.066874,3
n3_chain_27c666aa,0,0,7.930685,8.004114,2.540962,10.770401,0
n3_chain_27c666aa,0,1,0.705386,2.685435,4.473069,7.378458,0
n3_chain_27c666aa,0,2,11.060653,2.869229,7.855336,11.093279,0
n3_chain_27c666aa,1,0,6.740449,8.156884,2.540962,10.770401,0
n3_chain_27c666aa,1,1,1.273418,3.742478,4.473069,7.378458,0
n3_chain_27c666aa,1,2,10.962757,4.065230,7.855336,11.093279,0
n3_chain_27c666aa,2,0,5.550213,8.309655,2.540962,10.770401,0
n3_chain_27c666aa,2,1,1.841449,4.799521,4.473069,7.378458,0
n3_chain_27c666aa,2,2,10.864861,5.261230,7.855336,11.093279,0
n3_chain_27c666aa,3,0,4.372554,8.526988,2.540962,10.770401,0
n3_chain_27c666aa,3,1,2.409481,5.856564,4.473069,7.378458,0
n3_chain_27c666aa,3,2,10.760489,6.456601,7.855336,11.093279,0
n3_chain_27c666aa,4,0,3.517107,8.853377,2.540962,10.770401,0
n3_chain_27c666aa,4,1,3.072447,6.851006,4.473069,7.378458,0
n3_chain_27c666aa,4,2,10.573979,7.481966,7.855336,11.093279,0
n3_chain_27c666aa,5,0,2.958738,9.915288,2.540962,10.770401,0
n3_chain_27c666aa,5,1,4.041524,7.250909,4.473069,7.378458,0
n3_chain_27c666aa,5,2,9.658822,8.114568,7.855336,11.093279,0
n3_chain_27c666aa,6,0,2.540962,10.770401,0.616448,5.132628,1
n3_chain_27c666aa,6,1,4.041524,7.250909,4.473069,7.378458,0
n3_chain_27c666aa,6,2,8.624001,8.719721,7.855336,11.093279,0
n3_chain_27c666aa,7,0,2.540962,10.770401,0.616448,5.132628,2
n3_chain_27c666aa,7,1,4.041524,7.250909,4.473069,7.378458,0
n3_chain_27c666aa,7,2,7.952679,9.474955,7.855336,11.093279,0
n3_chain_27c666aa,8,0,2.153294,9.634746,0.616448,5.132628,2
n3_chain_27c666aa,8,1,4.473069,7.378458,6.847270,0.926782,1
n3_chain_27c666aa,8,2,7.866195,10.597057,7.855336,11.093279,0
n3_chain_27c666aa,9,0,1.765626,8.499090,0.616448,5.132628,2
n3_chain_27c666aa,9,1,4.473069,7.378458,6.847270,0.926782,2
n3_chain_27c666aa,9,2,7.865181,10.643387,7.855336,11.093279,0
n3_chain_27c666aa,10,0,1.377958,7.363435,0.616448,5.132628,2
n3_chain_27c666aa,10,1,5.584834,7.061201,6.847270,0.926782,2
n3_chain_27c666aa,10,2,7.855336,11.093279,5.242187,8.479062,1
n3_chain_27c666aa,11,0,0.990289,6.227779,0.616448,5.132628,2
n3_chain_27c666aa,11,1,6.127666,6.350805,6.847270,0.926782,2
n3_chain_27c666aa,11,2,7.672461,10.783188,5.242187,8.479062,2
n3_chain_27c666aa,12,0,0.616448,5.132628,0.616448,5.132628,3
n3_chain_27c666aa,12,1,6.292581,5.162198,6.847270,0.926782,2
n3_chain_27c666aa,12,2,7.062876,9.749551,5.242187,8.479062,2
n3_chain_27c666aa,13,0,0.616448,5.132628,0.616448,5.132628,3
n3_chain_27c666aa,13,1,6.182729,3.972343,6.847270,0.926782,2
n3_chain_27c666aa,13,2,6.371388,8.773247,5.242187,8.479062,2
n3_chain_27c666aa,14,0,0.616448,5.132628,0.616448,5.132628,3
n3_chain_27c666aa,14,1,6.363671,2.787578,6.847270,0.926782,2
n3_chain_27c666aa,14,2,5.265650,8.481077,5.242187,8.479062,2
