uid,replan_idx,agent,pos_x,pos_y,sg_x,sg_y,phase
n2_chain_6e33da4f,4,0,7.027636,5.545033,6.985458,6.430900,0
n2_chain_6e33da4f,4,1,5.377499,4.091185,7.293593,3.589510,0
n2_chain_6e33da4f,5,0,6.985458,6.430900,0.764941,1.303009,1
n2_chain_6e33da4f,5,1,6.537514,3.784066,7.293593,3.589510,0
n2_chain_6e33da4f,6,0,6.985458,6.430900,0.764941,1.303009,2
n2_chain_6e33da4f,6,1,6.847454,3.648328,7.293593,3.589510,0
n2_chain_6e33da4f,7,0,6.925783,5.284544,0.764941,1.303009,2
n2_chain_6e33da4f,7,1,7.293593,3.589510,3.864744,5.532656,1
n2_chain_6e33da4f,8,0,6.849179,4.683017,0.764941,1.303009,2
n2_chain_6e33da4f,8,1,6.483899,3.757681,3.864744,5.532656,2
n2_chain_6e33da4f,9,0,6.348570,4.257974,0.764941,1.303009,2
n2_chain_6e33da4f,9,1,5.326461,4.074282,3.864744,5.532656,2
n2_chain_6e33da4f,10,0,5.180051,3.985000,0.764941,1.303009,2
n2_chain_6e33da4f,10,1,4.211047,4.460838,3.864744,5.532656,2
n2_chain_6e33da4f,11,0,4.008649,3.724585,0.764941,1.303009,2
n2_chain_6e33da4f,11,1,3.864744,5.532656,3.864744,5.532656,3
n2_chain_6e33da4f,12,0,2.833793,3.534912,0.764941,1.303009,2
n2_chain_6e33da4f,12,1,3.864744,5.532656,3.864744,5.532656,3
n2_chain_6e33da4f,13,0,1.880628,2.851825,0.764941,1.303009,2
n2_chain_6e33da4f,13,1,3.864744,5.532656,3.864744,5.532656,3
n2_chain_6e33da4f,14,0,1.171139,1.884297,0.764941,1.303009,2
n2_chain_6e33da4f,14,1,3.864744,5.532656,3.864744,5.532656,3
n2_chain_d5b7e448,0,0,7.959183,1.758104,4.824509,4.592838,0
n2_chain_d5b7e448,0,1,4.925981,5.478854,3.535678,7.642891,0
n2_chain_d5b7e448,1,0,7.119391,2.615279,4.824509,4.592838,0
n2_chain_d5b7e448,1,1,4.277357,6.488451,3.535678,7.642891,0
n2_chain_d5b7e448,2,0,6.274187,3.467017,4.824509,4.592838,0
n2_chain_d5b7e448,2,1,3.628733,7.498048,3.535678,7.642891,0
n2_chain_d5b7e448,3,0,5.338887,4.217265,4.824509,4.592838,0
n2_chain_d5b7e448,3,1,3.535678,7.642891,1.015327,0.524707,1
n2_chain_d5b7e448,4,0,5.033097,4.503331,4.824509,4.592838,0
n2_chain_d5b7e448,4,1,3.488729,7.408868,1.015327,0.524707,2
n2_chain_d5b7e448,5,0,4.824509,4.592838,3.008267,4.524110,1
n2_chain_d5b7e448,5,1,3.305412,6.227610,1.015327,0.524707,2
n2_chain_d5b7e448,6,0,4.704595,4.588301,3.008267,4.524110,2
n2_chain_d5b7e448,6,1,2.964878,5.096175,1.015327,0.524707,2
n2_chain_d5b7e448,7,0,3.505453,4.542924,3.008267,4.524110,2
n2_chain_d5b7e448,7,1,2.272708,4.117311,1.015327,0.524707,2
n2_chain_d5b7e448,8,0,3.008267,4.524110,3.008267,4.524110,3
n2_chain_d5b7e448,8,1,1.965097,3.019238,1.015327,0.524707,2
n2_chain_d5b7e448,9,0,3.008267,4.524110,3.008267,4.524110,3
n2_chain_d5b7e448,9,1,1.467753,1.929622,1.015327,0.524707,2
n2_chain_d5b7e448,10,0,3.008267,4.524110,3.008267,4.524110,3
n2_chain_d5b7e448,10,1,0.984573,0.838285,1.015327,0.524707,2
n2_fork_374c24ae,0,0,2.217590,3.663018,7.245508,5.547983,0
n2_fork_374c24ae,0,1,6.401147,1.247934,0.890245,5.983404,0
n2_fork_374c24ae,1,0,3.110768,4.460359,7.245508,5.547983,0
n2_fork_374c24ae,1,1,6.137726,2.418665,0.890245,5.983404,0
n2_fork_374c24ae,2,0,3.532392,4.603930,7.245508,5.547983,0
n2_fork_374c24ae,2,1,5.852744,3.583768,0.890245,5.983404,0
n2_fork_374c24ae,3,0,4.077506,4.605053,7.245508,5.547983,0
n2_fork_374c24ae,3,1,5.576213,4.465503,0.890245,5.983404,0
n2_fork_374c24ae,4,0,3.593448,4.646470,7.245508,5.547983,0
n2_fork_374c24ae,4,1,4.668478,4.972434,0.890245,5.983404,0
n2_fork_374c24ae,5,0,3.170267,4.509142,7.245508,5.547983,0
n2_fork_374c24ae,5,1,3.540322,5.380314,0.890245,5.983404,0
n2_fork_374c24ae,6,0,4.149128,4.600460,7.245508,5.547983,0
n2_fork_374c24ae,6,1,2.367851,5.618048,0.890245,5.983404,0
n2_fork_374c24ae,7,0,5.342112,4.693595,7.245508,5.547983,0
n2_fork_374c24ae,7,1,1.221562,5.958296,0.890245,5.983404,0
n2_fork_374c24ae,8,0,6.453259,5.139362,7.245508,5.547983,0
n2_fork_374c24ae,8,1,0.890245,5.983404,3.567644,4.684121,1
n2_fork_374c24ae,9,0,6.845571,5.341706,7.245508,5.547983,0
n2_fork_374c24ae,9,1,0.890245,5.983404,3.567644,4.684121,2
n2_fork_374c24ae,10,0,7.245508,5.547983,6.923606,7.245880,1
n2_fork_374c24ae,10,1,1.969840,5.459500,3.567644,4.684121,2
n2_fork_374c24ae,11,0,7.156098,6.019582,6.923606,7.245880,2
n2_fork_374c24ae,11,1,3.049435,4.935597,3.567644,4.684121,2
n2_fork_374c24ae,12,0,6.993823,7.109442,6.923606,7.245880,2
n2_fork_374c24ae,12,1,3.567644,4.684121,3.567644,4.684121,3
n2_fork_b6080d5b,0,0,8.094059,0.534388,2.762228,2.388019,0
n2_fork_b6080d5b,0,1,6.493617,7.406473,2.612424,1.858813,0
n2_fork_b6080d5b,1,0,7.915688,1.416535,2.762228,2.388019,0
n2_fork_b6080d5b,1,1,5.316584,7.172818,2.612424,1.858813,0
n2_fork_b6080d5b,2,0,7.652196,2.271184,2.762228,2.388019,0
n2_fork_b6080d5b,2,1,4.213941,6.851811,2.612424,1.858813,0
n2_fork_b6080d5b,3,0,7.424963,2.797493,2.762228,2.388019,0
n2_fork_b6080d5b,3,1,3.426385,5.969481,2.612424,1.858813,0
n2_fork_b6080d5b,4,0,6.529471,2.826816,2.762228,2.388019,0
n2_fork_b6080d5b,4,1,3.090425,4.819612,2.612424,1.858813,0
n2_fork_b6080d5b,5,0,5.329489,2.820639,2.762228,2.388019,0
n2_fork_b6080d5b,5,1,2.880244,3.638273,2.612424,1.858813,0
n2_fork_b6080d5b,6,0,4.137425,2.702420,2.762228,2.388019,0
n2_fork_b6080d5b,6,1,2.700336,2.451841,2.612424,1.858813,0
n2_fork_b6080d5b,7,0,3.170103,2.665765,2.762228,2.388019,0
n2_fork_b6080d5b,7,1,2.612424,1.858813,0.501710,6.189082,1
n2_fork_b6080d5b,8,0,3.094349,2.701912,2.762228,2.388019,0
n2_fork_b6080d5b,8,1,2.612424,1.858813,0.501710,6.189082,1
n2_fork_b6080d5b,9,0,2.762228,2.388019,3.439906,8.209145,1
n2_fork_b6080d5b,9,1,1.854800,2.392017,0.501710,6.189082,2
n2_fork_b6080d5b,10,0,2.762228,2.388019,3.439906,8.209145,1
n2_fork_b6080d5b,10,1,1.652997,3.568237,0.501710,6.189082,2
n2_fork_b6080d5b,11,0,2.879877,3.340783,3.439906,8.209145,2
n2_fork_b6080d5b,11,1,1.206616,4.681561,0.501710,6.189082,2
n2_fork_b6080d5b,12,0,3.026938,4.531737,3.439906,8.209145,2
n2_fork_b6080d5b,12,1,0.700139,5.769413,0.501710,6.189082,2
n2_fork_b6080d5b,13,0,3.170790,5.723081,3.439906,8.209145,2
n2_fork_b6080d5b,13,1,0.501710,6.189082,0.501710,6.189082,3
n2_fork_b6080d5b,14,0,3.302888,6.915784,3.439906,8.209145,2
n2_fork_b6080d5b,14,1,0.501710,6.189082,0.501710,6.189082,3
n2_fork_b6080d5b,15,0,3.429329,8.109104,3.439906,8.209145,2
n2_fork_b6080d5b,15,1,0.501710,6.189082,0.501710,6.189082,3
n2_fork_fd6150b1,0,0,7.361648,1.853209,7.413959,2.985697,0
n2_fork_fd6150b1,0,1,1.652498,0.613109,7.255158,2.459121,0
n2_fork_fd6150b1,1,0,7.393195,2.536176,7.413959,2.985697,0
n2_fork_fd6150b1,1,1,2.852237,0.638134,7.255158,2.459121,0
n2_fork_fd6150b1,2,0,7.393195,2.536176,7.413959,2.985697,0
n2_fork_fd6150b1,2,1,3.751974,0.659524,7.255158,2.459121,0
n2_fork_fd6150b1,3,0,7.393195,2.536176,7.413959,2.985697,0
n2_fork_fd6150b1,3,1,4.643183,0.773854,7.255158,2.459121,0
n2_fork_fd6150b1,4,0,7.393195,2.536176,7.413959,2.985697,0
n2_fork_fd6150b1,4,1,5.531043,0.878188,7.255158,2.459121,0
n2_fork_fd6150b1,5,0,7.448092,2.536993,7.413959,2.985697,0
n2_fork_fd6150b1,5,1,6.119450,1.442317,7.255158,2.459121,0
n2_fork_fd6150b1,6,0,7.510363,2.505195,7.413959,2.985697,0
n2_fork_fd6150b1,6,1,6.539947,1.851770,7.255158,2.459121,0
n2_fork_fd6150b1,7,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,7,1,6.920380,2.172370,7.255158,2.459121,0
n2_fork_fd6150b1,8,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,8,1,6.950552,2.198214,7.255158,2.459121,0
n2_fork_fd6150b1,9,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,9,1,6.950552,2.198214,7.255158,2.459121,0
n2_fork_fd6150b1,10,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,10,1,6.950552,2.198214,7.255158,2.459121,0
n2_fork_fd6150b1,11,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,11,1,6.950552,2.198214,7.255158,2.459121,0
n2_fork_fd6150b1,12,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,12,1,6.950552,2.198214,7.255158,2.459121,0
n2_fork_fd6150b1,13,0,7.551695,2.557294,7.413959,2.985697,0
n2_fork_fd6150b1,13,1,6.950552,2.198214,7.255158,2.459121,0
n2_none_3df7ba18,0,0,4.102208,5.419884,6.377864,1.875194,0
n2_none_3df7ba18,0,1,6.385034,0.664829,5.619512,6.370858,0
n2_none_3df7ba18,1,0,4.944595,5.131322,6.377864,1.875194,0
n2_none_3df7ba18,1,1,6.237121,1.800553,5.619512,6.370858,0
n2_none_3df7ba18,2,0,5.191471,4.353270,6.377864,1.875194,0
n2_none_3df7ba18,2,1,6.122311,2.923983,5.619512,6.370858,0
n2_none_3df7ba18,3,0,5.179930,3.153335,6.377864,1.875194,0
n2_none_3df7ba18,3,1,6.010341,4.110927,5.619512,6.370858,0
n2_none_3df7ba18,4,0,5.370176,1.999833,6.377864,1.875194,0
n2_none_3df7ba18,4,1,5.785414,5.289352,5.619512,6.370858,0
n2_none_3df7ba18,5,0,6.377864,1.875194,7.449478,2.092753,1
n2_none_3df7ba18,5,1,5.619512,6.370858,0.829792,3.415249,1
n2_none_3df7ba18,6,0,6.377864,1.875194,7.449478,2.092753,1
n2_none_3df7ba18,6,1,5.387177,6.310690,0.829792,3.415249,2
n2_none_3df7ba18,7,0,7.162555,2.074732,7.449478,2.092753,2
n2_none_3df7ba18,7,1,4.225499,6.009849,0.829792,3.415249,2
n2_none_3df7ba18,8,0,7.449478,2.092753,7.449478,2.092753,3
n2_none_3df7ba18,8,1,3.063822,5.709008,0.829792,3.415249,2
n2_none_3df7ba18,9,0,7.449478,2.092753,7.449478,2.092753,3
n2_none_3df7ba18,9,1,1.918905,5.357380,0.829792,3.415249,2
n2_none_3df7ba18,10,0,7.449478,2.092753,7.449478,2.092753,3
n2_none_3df7ba18,10,1,1.145700,4.915785,0.829792,3.415249,2
n2_none_3df7ba18,11,0,7.449478,2.092753,7.449478,2.092753,3
n2_none_3df7ba18,11,1,0.896695,3.741948,0.829792,3.415249,2
n2_none_6e5584d7,0,0,4.468120,1.601338,3.904026,5.832503,0
n2_none_6e5584d7,0,1,7.192974,6.220778,6.023482,2.910857,0
n2_none_6e5584d7,1,0,4.584912,2.795295,3.904026,5.832503,0
n2_none_6e5584d7,1,1,7.020338,5.036134,6.023482,2.910857,0
n2_none_6e5584d7,2,0,4.459814,3.984927,3.904026,5.832503,0
n2_none_6e5584d7,2,1,6.880170,3.856537,6.023482,2.910857,0
n2_none_6e5584d7,3,0,4.126617,5.137405,3.904026,5.832503,0
n2_none_6e5584d7,3,1,6.178252,3.047319,6.023482,2.910857,0
n2_none_6e5584d7,4,0,3.904026,5.832503,4.038271,6.632898,1
n2_none_6e5584d7,4,1,6.023482,2.910857,0.826683,6.163826,1
n2_none_6e5584d7,5,0,4.003273,6.424238,4.038271,6.632898,2
n2_none_6e5584d7,5,1,5.788462,2.862220,0.826683,6.163826,2
n2_none_6e5584d7,6,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,6,1,4.613129,2.620173,0.826683,6.163826,2
n2_none_6e5584d7,7,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,7,1,3.443716,2.378933,0.826683,6.163826,2
n2_none_6e5584d7,8,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,8,1,2.243901,2.398440,0.826683,6.163826,2
n2_none_6e5584d7,9,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,9,1,1.279945,2.501546,0.826683,6.163826,2
n2_none_6e5584d7,10,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,10,1,0.855910,2.720690,0.826683,6.163826,2
n2_none_6e5584d7,11,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,11,1,0.853156,3.920674,0.826683,6.163826,2
n2_none_6e5584d7,12,0,4.038271,6.632898,4.038271,6.632898,3
n2_none_6e5584d7,12,1,0.839971,5.120600,0.826683,6.163826,2
n2_none_8cea794a,0,0,2.983508,4.465064,1.072046,1.867639,0
n2_none_8cea794a,0,1,2.338490,9.755732,0.632274,2.197942,0
n2_none_8cea794a,1,0,1.980224,3.812122,1.072046,1.867639,0
n2_none_8cea794a,1,1,1.458699,8.946543,0.632274,2.197942,0
n2_none_8cea794a,2,0,1.403997,2.905162,1.072046,1.867639,0
n2_none_8cea794a,2,1,1.051207,7.934484,0.632274,2.197942,0
n2_none_8cea794a,3,0,1.072046,1.867639,6.602977,4.464153,1
n2_none_8cea794a,3,1,0.963304,6.737708,0.632274,2.197942,0
n2_none_8cea794a,4,0,1.072046,1.867639,6.602977,4.464153,1
n2_none_8cea794a,4,1,0.829807,5.548857,0.632274,2.197942,0
n2_none_8cea794a,5,0,1.356360,2.783881,6.602977,4.464153,2
n2_none_8cea794a,5,1,0.635206,4.365546,0.632274,2.197942,0
n2_none_8cea794a,6,0,1.680046,3.550608,6.602977,4.464153,2
n2_none_8cea794a,6,1,0.630016,3.171434,0.632274,2.197942,0
n2_none_8cea794a,7,0,2.714885,3.855498,6.602977,4.464153,2
n2_none_8cea794a,7,1,0.632274,2.197942,8.389120,0.801839,1
n2_none_8cea794a,8,0,3.899784,4.045247,6.602977,4.464153,2
n2_none_8cea794a,8,1,0.833654,1.899537,8.389120,0.801839,2
n2_none_8cea794a,9,0,5.085521,4.229713,6.602977,4.464153,2
n2_none_8cea794a,9,1,1.575431,1.011318,8.389120,0.801839,2
n2_none_8cea794a,10,0,6.271448,4.412957,6.602977,4.464153,2
n2_none_8cea794a,10,1,2.535382,0.774705,8.389120,0.801839,2
n2_none_8cea794a,11,0,6.602977,4.464153,6.602977,4.464153,3
n2_none_8cea794a,11,1,3.735357,0.782059,8.389120,0.801839,2
n2_none_8cea794a,12,0,6.602977,4.464153,6.602977,4.464153,3
n2_none_8cea794a,12,1,4.935348,0.786698,8.389120,0.801839,2
n2_none_8cea794a,13,0,6.602977,4.464153,6.602977,4.464153,3
n2_none_8cea794a,13,1,6.135337,0.791843,8.389120,0.801839,2
n2_none_8cea794a,14,0,6.602977,4.464153,6.602977,4.464153,3
n2_none_8cea794a,14,1,7.335325,0.797150,8.389120,0.801839,2
n2_none_c421488c,0,0,8.421116,11.376510,7.726400,5.767443,0
n2_none_c421488c,0,1,1.806548,4.625239,7.221462,5.549414,0
n2_none_c421488c,1,0,9.445260,10.754556,7.726400,5.767443,0
n2_none_c421488c,1,1,2.996192,4.476699,7.221462,5.549414,0
n2_none_c421488c,2,0,10.109785,9.998436,7.726400,5.767443,0
n2_none_c421488c,2,1,4.182572,4.632876,7.221462,5.549414,0
n2_none_c421488c,3,0,10.079702,8.798854,7.726400,5.767443,0
n2_none_c421488c,3,1,5.338556,4.954194,7.221462,5.549414,0
n2_none_c421488c,4,0,9.918583,7.714006,7.726400,5.767443,0
n2_none_c421488c,4,1,6.483488,5.313506,7.221462,5.549414,0
n2_none_c421488c,5,0,9.060627,7.037979,7.726400,5.767443,0
n2_none_c421488c,5,1,7.221462,5.549414,6.109714,6.715307,1
n2_none_c421488c,6,0,8.231532,6.199805,7.726400,5.767443,0
n2_none_c421488c,6,1,7.221462,5.549414,6.109714,6.715307,1
n2_none_c421488c,7,0,7.726400,5.767443,3.921340,5.448947,1
n2_none_c421488c,7,1,6.636233,6.148203,6.109714,6.715307,2
n2_none_c421488c,8,0,7.367655,5.737415,3.921340,5.448947,2
n2_none_c421488c,8,1,6.109714,6.715307,6.109714,6.715307,3
n2_none_c421488c,9,0,6.171837,5.637321,3.921340,5.448947,2
n2_none_c421488c,9,1,6.109714,6.715307,6.109714,6.715307,3
n2_none_c421488c,10,0,4.976019,5.537227,3.921340,5.448947,2
n2_none_c421488c,10,1,6.109714,6.715307,6.109714,6.715307,3
n2_none_eedfb83c,0,0,3.788066,7.483039,4.780996,1.281603,0
n2_none_eedfb83c,0,1,1.519548,5.311119,4.242062,1.171827,0
n2_none_eedfb83c,1,0,4.971810,7.286186,4.780996,1.281603,0
n2_none_eedfb83c,1,1,2.423709,4.522787,4.242062,1.171827,0
n2_none_eedfb83c,2,0,6.141619,7.033683,4.780996,1.281603,0
n2_none_eedfb83c,2,1,3.409750,3.839614,4.242062,1.171827,0
n2_none_eedfb83c,3,0,6.826249,6.873176,4.780996,1.281603,0
n2_none_eedfb83c,3,1,4.163330,3.140274,4.242062,1.171827,0
n2_none_eedfb83c,4,0,6.927848,5.770399,4.780996,1.281603,0
n2_none_eedfb83c,4,1,4.228527,1.954561,4.242062,1.171827,0
n2_none_eedfb83c,5,0,6.823013,4.578561,4.780996,1.281603,0
n2_none_eedfb83c,5,1,4.242062,1.171827,3.222260,4.128838,1
n2_none_eedfb83c,6,0,6.441963,3.554924,4.780996,1.281603,0
n2_none_eedfb83c,6,1,4.242062,1.171827,3.222260,4.128838,2
n2_none_eedfb83c,7,0,5.733384,2.586464,4.780996,1.281603,0
n2_none_eedfb83c,7,1,4.206726,2.371289,3.222260,4.128838,2
n2_none_eedfb83c,8,0,5.025900,1.617203,4.780996,1.281603,0
n2_none_eedfb83c,8,1,4.031284,3.391564,3.222260,4.128838,2
n2_none_eedfb83c,9,0,4.780996,1.281603,6.356310,2.645652,1
n2_none_eedfb83c,9,1,3.222260,4.128838,3.222260,4.128838,3
n2_none_eedfb83c,10,0,4.780996,1.281603,6.356310,2.645652,2
n2_none_eedfb83c,10,1,3.222260,4.128838,3.222260,4.128838,3
n2_none_eedfb83c,11,0,5.688171,2.067117,6.356310,2.645652,2
n2_none_eedfb83c,11,1,3.222260,4.128838,3.222260,4.128838,3
n3_chain_1084816a,0,0,9.567715,6.133226,4.731338,6.863933,0
n3_chain_1084816a,0,1,11.432429,4.419424,11.434898,2.998542,0
n3_chain_1084816a,0,2,9.681729,2.573466,10.909851,8.673026,0
n3_chain_1084816a,1,0,8.381181,6.312494,4.731338,6.863933,0
n3_chain_1084816a,1,1,11.434116,3.448541,11.434898,2.998542,0
n3_chain_1084816a,1,2,9.633871,3.764917,10.909851,8.673026,0
n3_chain_1084816a,2,0,7.194647,6.491762,4.731338,6.863933,0
n3_chain_1084816a,2,1,11.434116,3.448541,11.434898,2.998542,0
n3_chain_1084816a,2,2,9.863292,4.941952,10.909851,8.673026,0
n3_chain_1084816a,3,0,6.008113,6.671031,4.731338,6.863933,0
n3_chain_1084816a,3,1,11.434116,3.448541,11.434898,2.998542,0
n3_chain_1084816a,3,2,10.172802,6.101303,10.909851,8.673026,0
n3_chain_1084816a,4,0,4.821579,6.850299,4.731338,6.863933,0
n3_chain_1084816a,4,1,11.434116,3.448541,11.434898,2.998542,0
n3_chain_1084816a,4,2,10.501008,7.255545,10.909851,8.673026,0
n3_chain_1084816a,5,0,4.645970,6.779599,1.307463,3.481561,2
n3_chain_1084816a,5,1,11.434325,3.328542,11.434898,2.998542,0
n3_chain_1084816a,5,2,10.785042,8.240680,10.909851,8.673026,0
n3_chain_1084816a,6,0,3.792283,5.936261,1.307463,3.481561,2
n3_chain_1084816a,6,1,11.434898,2.998542,3.096513,1.659781,1
n3_chain_1084816a,6,2,10.785042,8.240680,10.909851,8.673026,0
n3_chain_1084816a,7,0,2.938596,5.092922,1.307463,3.481561,2
n3_chain_1084816a,7,1,10.544025,2.388052,3.096513,1.659781,2
n3_chain_1084816a,7,2,10.909851,8.673026,4.974887,5.505683,1
n3_chain_1084816a,8,0,2.084910,4.249584,1.307463,3.481561,2
n3_chain_1084816a,8,1,9.520716,1.765090,3.096513,1.659781,2
n3_chain_1084816a,8,2,10.672671,8.402228,4.974887,5.505683,2
n3_chain_1084816a,9,0,1.307463,3.481561,1.307463,3.481561,3
n3_chain_1084816a,9,1,8.346281,1.555959,3.096513,1.659781,2
n3_chain_1084816a,9,2,9.749491,7.645832,4.974887,5.505683,2
n3_chain_1084816a,10,0,1.307463,3.481561,1.307463,3.481561,3
n3_chain_1084816a,10,1,7.157551,1.407165,3.096513,1.659781,2
n3_chain_1084816a,10,2,8.673095,7.115981,4.974887,5.505683,2
n3_chain_1084816a,11,0,1.307463,3.481561,1.307463,3.481561,3
n3_chain_1084816a,11,1,5.971893,1.310931,3.096513,1.659781,2
n3_chain_1084816a,11,2,7.576535,6.628622,4.974887,5.505683,2
n3_chain_1084816a,12,0,1.307463,3.481561,1.307463,3.481561,3
n3_chain_1084816a,12,1,4.772109,1.331999,3.096513,1.659781,2
n3_chain_1084816a,12,2,6.475406,6.151639,4.974887,5.505683,2
n3_chain_1084816a,13,0,1.307463,3.481561,1.307463,3.481561,3
n3_chain_1084816a,13,1,3.619141,1.425509,3.096513,1.659781,2
n3_chain_1084816a,13,2,5.373227,5.677085,4.974887,5.505683,2
n3_chain_278f31e8,0,0,2.983508,4.465064,10.372211,8.315354,0
n3_chain_278f31e8,0,1,2.338490,9.755732,8.345168,2.008841,0
n3_chain_278f31e8,0,2,6.602977,4.464153,8.147331,2.522027,0
n3_chain_278f31e8,1,0,4.162254,4.671987,10.372211,8.315354,0
n3_chain_278f31e8,1,1,3.414111,9.224360,8.345168,2.008841,0
n3_chain_278f31e8,1,2,7.349851,3.524910,8.147331,2.522027,0
n3_chain_278f31e8,2,0,5.222818,5.232724,10.372211,8.315354,0
n3_chain_278f31e8,2,1,4.371614,8.527774,8.345168,2.008841,0
n3_chain_278f31e8,2,2,7.907135,2.902561,8.147331,2.522027,0
n3_chain_278f31e8,3,0,6.258454,5.838871,10.372211,8.315354,0
n3_chain_278f31e8,3,1,5.036055,7.528810,8.345168,2.008841,0
n3_chain_278f31e8,3,2,7.907135,2.902561,8.147331,2.522027,0
n3_chain_278f31e8,4,0,7.287846,6.455596,10.372211,8.315354,0
n3_chain_278f31e8,4,1,5.662228,6.505153,8.345168,2.008841,0
n3_chain_278f31e8,4,2,7.907135,2.902561,8.147331,2.522027,0
n3_chain_278f31e8,5,0,8.315754,7.074794,10.372211,8.315354,0
n3_chain_278f31e8,5,1,6.325812,5.513822,8.345168,2.008841,0
n3_chain_278f31e8,5,2,7.879344,2.886845,8.147331,2.522027,0
n3_chain_278f31e8,6,0,9.343306,7.694580,10.372211,8.315354,0
n3_chain_278f31e8,6,1,6.993002,4.523287,8.345168,2.008841,0
n3_chain_278f31e8,6,2,7.750045,2.736179,8.147331,2.522027,0
n3_chain_278f31e8,7,0,9.986908,8.082886,10.372211,8.315354,0
n3_chain_278f31e8,7,1,7.505211,3.446802,8.345168,2.008841,0
n3_chain_278f31e8,7,2,7.814446,2.156890,8.147331,2.522027,0
n3_chain_278f31e8,8,0,9.986908,8.082886,10.372211,8.315354,0
n3_chain_278f31e8,8,1,8.109581,2.410114,8.345168,2.008841,0
n3_chain_278f31e8,8,2,8.797210,1.654750,8.147331,2.522027,0
n3_chain_278f31e8,9,0,9.986908,8.082886,10.372211,8.315354,0
n3_chain_278f31e8,9,1,8.345168,2.008841,9.718910,7.019024,1
n3_chain_278f31e8,9,2,9.308535,2.194335,8.147331,2.522027,0
n3_chain_278f31e8,10,0,9.986908,8.082886,10.372211,8.315354,0
n3_chain_278f31e8,10,1,8.078855,2.266430,9.718910,7.019024,2
n3_chain_278f31e8,10,2,8.864708,2.804663,8.147331,2.522027,0
n3_chain_278f31e8,11,0,9.986908,8.082886,10.372211,8.315354,0
n3_chain_278f31e8,11,1,7.402393,2.963285,9.718910,7.019024,2
n3_chain_278f31e8,11,2,8.215918,2.501600,8.147331,2.522027,0
n3_chain_278f31e8,12,0,9.986908,8.082886,10.372211,8.315354,0
n3_chain_278f31e8,12,1,7.772687,4.036353,9.718910,7.019024,2
n3_chain_278f31e8,12,2,8.147331,2.522027,0.632274,2.197942,1
